gg_chr	gg_start	gg_end	sc_scaffold	sc_scaffold_length	sc_start	sc_end
chromosome_2	28217180	28241321	superscaffold24	15912001	13461477	13485869
chromosome_2	28256276	28273608	superscaffold24	15912001	13501531	13518584
chromosome_2	28276175	28297264	superscaffold24	15912001	13526306	13547417
chromosome_2	28398910	28417853	superscaffold24	15912001	13665388	13684125
chromosome_2	28429676	28454423	superscaffold24	15912001	13697587	13723868
chromosome_2	28640267	28673587	superscaffold24	15912001	13953840	13988294
chromosome_2	28681466	28696046	superscaffold24	15912001	13998527	14013051
chromosome_2	28713633	28731450	superscaffold24	15912001	14031148	14049467
chromosome_2	28768624	28789907	superscaffold24	15912001	14087003	14109717
chromosome_2	28790231	28834785	superscaffold24	15912001	14112343	14160879
chromosome_2	28847696	28866616	superscaffold24	15912001	14174500	14194069
chromosome_2	28896106	28915694	superscaffold24	15912001	14226562	14245710
chromosome_2	29016268	29036290	superscaffold24	15912001	14375785	14396637
chromosome_2	29057861	29083738	superscaffold24	15912001	14423942	14450819
chromosome_2	29235624	29257562	superscaffold24	15912001	14642916	14665507
chromosome_2	29284805	29316244	superscaffold24	15912001	14695703	14727587
chromosome_2	29317106	29335762	superscaffold24	15912001	14727591	14747053
chromosome_2	29383042	29418389	superscaffold24	15912001	14800747	14837021
chromosome_2	29418393	29439643	superscaffold24	15912001	14838416	14861225
chromosome_2	29439824	29485132	superscaffold24	15912001	14862994	14910321
chromosome_2	29485135	29504688	superscaffold24	15912001	14909072	14929513
chromosome_2	29504100	29532766	superscaffold24	15912001	14929513	14959343
chromosome_2	29553914	29578770	superscaffold24	15912001	14979195	15005096
chromosome_2	29604643	29620216	superscaffold24	15912001	15036671	15053303
chromosome_2	29667958	29683932	superscaffold24	15912001	15107180	15123525
chromosome_2	29691496	29738325	superscaffold24	15912001	15135130	15184357
chromosome_2	29765029	29783650	superscaffold24	15912001	15217072	15236924
chromosome_2	29783644	29808147	superscaffold24	15912001	15237748	15260577
chromosome_2	30017220	30033045	superscaffold24	15912001	15492636	15509999
chromosome_2	30220688	30236890	superscaffold24	15912001	15729955	15747983
chromosome_2	30248364	30267919	superscaffold24	15912001	15763392	15784502
chromosome_2	30301838	30318291	superscaffold24	15912001	15826848	15843488
chromosome_2	30326583	30350497	superscaffold24	15912001	15859585	15884262
chromosome_2	89293216	89311143	superscaffold87	1508058	240802	259168
chromosome_2	89358696	89387337	superscaffold87	1508058	314727	344273
chromosome_2	89444545	89464661	superscaffold87	1508058	417478	437457
chromosome_2	89587306	89605597	superscaffold87	1508058	579702	597689
chromosome_2	89733990	89759614	superscaffold87	1508058	766236	793634
chromosome_2	88680929	88701878	scaffold267	786009	459647	482458
chromosome_2	88726069	88746470	scaffold267	786009	415923	436810
chromosome_2	88817323	88843810	scaffold267	786009	308417	336755
chromosome_2	88962249	88976927	scaffold267	786009	141042	156888
chromosome_2	88977804	89004021	scaffold267	786009	112127	138865
chromosome_2	89005933	89025771	scaffold267	786009	89203	108847
chromosome_2	49135390	49150047	superscaffold49	8519493	8488772	8503653
chromosome_2	49170029	49198388	superscaffold49	8519493	8438626	8466590
chromosome_2	49280168	49326691	superscaffold49	8519493	8294226	8343268
chromosome_2	49347849	49361706	superscaffold49	8519493	8261484	8276431
chromosome_2	49396804	49431523	superscaffold49	8519493	8189800	8226258
chromosome_2	49432254	49453277	superscaffold49	8519493	8164548	8186693
chromosome_2	49453344	49484583	superscaffold49	8519493	8132283	8163422
chromosome_2	49489392	49525747	superscaffold49	8519493	8089185	8126134
chromosome_2	49527853	49560720	superscaffold49	8519493	8054988	8088665
chromosome_2	49642234	49670350	superscaffold49	8519493	7945545	7974387
chromosome_2	49788700	49803967	superscaffold49	8519493	7835489	7851444
chromosome_2	49810276	49827126	superscaffold49	8519493	7812898	7831028
chromosome_2	49830591	49869595	superscaffold49	8519493	7773667	7813662
chromosome_2	49993284	50023696	superscaffold49	8519493	7617451	7646886
chromosome_2	50035345	50059989	superscaffold49	8519493	7576439	7602973
chromosome_2	50112927	50142866	superscaffold49	8519493	7480320	7511812
chromosome_2	50148262	50166538	superscaffold49	8519493	7456629	7475739
chromosome_2	50167277	50204999	superscaffold49	8519493	7417921	7456660
chromosome_2	50274223	50296626	superscaffold49	8519493	7338551	7360379
chromosome_2	50296632	50334525	superscaffold49	8519493	7304184	7341300
chromosome_2	50334354	50350887	superscaffold49	8519493	7284313	7302565
chromosome_2	50416336	50436214	superscaffold49	8519493	7205381	7226602
chromosome_2	50443670	50469806	superscaffold49	8519493	7174010	7200226
chromosome_2	50508008	50552049	superscaffold49	8519493	7091840	7135427
chromosome_2	50551946	50615803	superscaffold49	8519493	7024551	7090838
chromosome_2	50657535	50683228	superscaffold49	8519493	6959581	6988270
chromosome_2	50709415	50729720	superscaffold49	8519493	6902064	6923378
chromosome_2	50730878	50744685	superscaffold49	8519493	6887079	6901679
chromosome_2	50749760	50774821	superscaffold49	8519493	6853676	6878570
chromosome_2	50774825	50801827	superscaffold49	8519493	6828882	6857033
chromosome_2	50803501	50830215	superscaffold49	8519493	6798121	6825099
chromosome_2	50830235	50859269	superscaffold49	8519493	6767553	6797416
chromosome_2	50882399	50907059	superscaffold49	8519493	6717671	6743501
chromosome_2	51020090	51057339	superscaffold49	8519493	6577393	6616287
chromosome_2	51187226	51207381	superscaffold49	8519493	6435752	6455129
chromosome_2	51250621	51276626	superscaffold49	8519493	6369683	6398025
chromosome_2	51363755	51381200	superscaffold49	8519493	6247323	6266531
chromosome_2	51404585	51428791	superscaffold49	8519493	6189660	6214051
chromosome_2	51434390	51455141	superscaffold49	8519493	6162853	6183917
chromosome_2	51478734	51495326	superscaffold49	8519493	6116377	6133612
chromosome_2	51538706	51571702	superscaffold49	8519493	6034859	6068432
chromosome_2	51587611	51621890	superscaffold49	8519493	5991903	6026040
chromosome_2	51713818	51737820	superscaffold49	8519493	5869315	5893287
chromosome_2	51804549	51831933	superscaffold49	8519493	5769775	5798049
chromosome_2	51835372	51853719	superscaffold49	8519493	5740337	5759353
chromosome_2	51885490	51911198	superscaffold49	8519493	5677349	5704293
chromosome_2	54314525	54337131	superscaffold49	8519493	3357375	3382260
chromosome_2	54879280	54897629	superscaffold49	8519493	2467351	2486697
chromosome_2	80046052	80068600	superscaffold49	8519493	1260404	1282496
chromosome_2	80092870	80111034	superscaffold49	8519493	1214618	1233953
chromosome_2	80205749	80223605	superscaffold49	8519493	1089901	1107298
chromosome_2	80239478	80254376	superscaffold49	8519493	1053660	1070357
chromosome_2	80326042	80344901	superscaffold49	8519493	964888	983947
chromosome_2	80486866	80510758	superscaffold49	8519493	797231	820663
chromosome_2	80616258	80655832	superscaffold49	8519493	644837	687594
chromosome_2	80656279	80692530	superscaffold49	8519493	606296	643350
chromosome_2	80696554	80720895	superscaffold49	8519493	579318	604210
chromosome_2	80722442	80745867	superscaffold49	8519493	554987	578945
chromosome_2	80759979	80783608	superscaffold49	8519493	512915	536304
chromosome_2	80879773	80899149	superscaffold49	8519493	406593	427357
chromosome_2	80902045	80933250	superscaffold49	8519493	371228	403219
chromosome_2	80986905	81027362	superscaffold49	8519493	265672	307075
chromosome_2	81049302	81087222	superscaffold49	8519493	202994	241114
chromosome_2	81088679	81129698	superscaffold49	8519493	159915	202978
chromosome_2	81143641	81169120	superscaffold49	8519493	117453	144354
chromosome_2	147360680	147382679	superscaffold82	1817096	1680396	1701732
chromosome_2	147448888	147471106	superscaffold82	1817096	1582796	1605041
chromosome_2	147532886	147552454	superscaffold82	1817096	1495747	1515411
chromosome_2	147627725	147652035	superscaffold82	1817096	1395084	1419893
chromosome_2	147679569	147696435	superscaffold82	1817096	1350296	1368429
chromosome_2	147695808	147722309	superscaffold82	1817096	1323821	1349702
chromosome_2	147749968	147773795	superscaffold82	1817096	1270988	1295895
chromosome_2	147774122	147794625	superscaffold82	1817096	1249974	1272272
chromosome_2	147797618	147822970	superscaffold82	1817096	1220472	1245318
chromosome_2	147822973	147850464	superscaffold82	1817096	1191713	1222244
chromosome_2	147991558	148012298	superscaffold82	1817096	1025120	1045493
chromosome_2	148073485	148093205	superscaffold82	1817096	942907	964253
chromosome_2	148106712	148124002	superscaffold82	1817096	911422	928974
chromosome_2	148168492	148188687	superscaffold82	1817096	845893	865560
chromosome_2	148276596	148305492	superscaffold82	1817096	716667	744737
chromosome_2	148403712	148430638	superscaffold82	1817096	571708	602031
chromosome_2	148485041	148520338	superscaffold82	1817096	456432	491945
chromosome_2	13832281	13860902	scaffold1083	381548	1	29688
chromosome_2	13868603	13938056	scaffold1083	381548	35689	106965
chromosome_2	13938071	13955569	scaffold1083	381548	107632	126480
chromosome_2	13955824	14007181	scaffold1083	381548	127481	180961
chromosome_2	14007207	14025468	scaffold1083	381548	181585	201575
chromosome_2	14025468	14057081	scaffold1083	381548	204608	237447
chromosome_2	14077848	14094275	scaffold1083	381548	265662	282999
chromosome_2	14112180	14130053	scaffold1083	381548	362567	381544
chromosome_2	1458636	1477654	scaffold983	172457	55649	75943
chromosome_2	1530982	1554865	scaffold983	172457	130118	155455
chromosome_2	25872470	25889466	scaffold975	84356	17010	33391
chromosome_2	141649075	141668300	scaffold1422	53325	1036	21136
chromosome_2	102193011	102216197	scaffold934	184921	88925	112753
chromosome_2	141457049	141477734	scaffold989	175390	150667	172570
chromosome_3	797670	849736	scaffold53	7507233	2196657	2250872
chromosome_3	900362	949856	scaffold53	7507233	2311895	2366219
chromosome_3	1008537	1028498	scaffold53	7507233	2439134	2460934
chromosome_3	1028722	1046819	scaffold53	7507233	2462121	2481815
chromosome_3	1047447	1076448	scaffold53	7507233	2483768	2515474
chromosome_3	1092023	1111904	scaffold53	7507233	2526293	2547078
chromosome_3	1114502	1130705	scaffold53	7507233	2550586	2567484
chromosome_3	1162201	1181185	scaffold53	7507233	2605519	2624305
chromosome_3	1189289	1216686	scaffold53	7507233	2635933	2665241
chromosome_3	1262567	1287531	scaffold53	7507233	2725248	2751160
chromosome_3	1295610	1310148	scaffold53	7507233	2763112	2777807
chromosome_3	1339948	1371789	scaffold53	7507233	2809669	2844495
chromosome_3	1379935	1398545	scaffold53	7507233	2853319	2873068
chromosome_3	1442379	1466012	scaffold53	7507233	2927306	2954101
chromosome_3	1483645	1511504	scaffold53	7507233	2970856	2998814
chromosome_3	1622029	1645278	scaffold53	7507233	3144401	3169430
chromosome_3	1700659	1724784	scaffold53	7507233	3243438	3267857
chromosome_3	1832497	1849210	scaffold53	7507233	3405140	3424256
chromosome_3	1925269	1960623	scaffold53	7507233	3552222	3591525
chromosome_3	2054870	2091148	scaffold53	7507233	3682022	3722296
chromosome_3	2133192	2158790	scaffold53	7507233	3768356	3794724
chromosome_3	2172829	2189846	scaffold53	7507233	3807959	3825285
chromosome_3	2220379	2240304	scaffold53	7507233	3859225	3880191
chromosome_3	2311033	2331538	scaffold53	7507233	3954985	3977368
chromosome_3	12828621	12858707	scaffold53	7507233	7281997	7311935
chromosome_3	12880711	12897845	scaffold53	7507233	7234494	7251799
chromosome_3	12956806	12976515	scaffold53	7507233	7146791	7166974
chromosome_3	13038362	13053579	scaffold53	7507233	7056194	7072398
chromosome_3	13142643	13169008	scaffold53	7507233	6914687	6941971
chromosome_3	13169161	13209266	scaffold53	7507233	6872482	6913754
chromosome_3	13268735	13297771	scaffold53	7507233	6750804	6783348
chromosome_3	13317922	13334956	scaffold53	7507233	6710105	6727380
chromosome_3	13359630	13381632	scaffold53	7507233	6658771	6681708
chromosome_3	13427505	13449359	scaffold53	7507233	6581942	6605747
chromosome_3	13456724	13477512	scaffold53	7507233	6550762	6573421
chromosome_3	13477505	13497928	scaffold53	7507233	6524923	6546151
chromosome_3	13518833	13535640	scaffold53	7507233	6481795	6499973
chromosome_3	13542699	13570002	scaffold53	7507233	6445405	6473412
chromosome_3	13599719	13650586	scaffold53	7507233	6362909	6414368
chromosome_3	13659604	13682471	scaffold53	7507233	6328429	6352232
chromosome_3	13747771	13771579	scaffold53	7507233	6226938	6252187
chromosome_3	13770827	13788389	scaffold53	7507233	6209901	6228447
chromosome_3	13882843	13902886	scaffold53	7507233	6055401	6076090
chromosome_3	14056070	14074390	scaffold53	7507233	5812051	5831232
chromosome_3	14102247	14129458	scaffold53	7507233	5755260	5784274
chromosome_3	14233809	14260523	scaffold53	7507233	5600716	5626141
chromosome_3	14268735	14284983	scaffold53	7507233	5572913	5589271
chromosome_3	14390230	14407946	scaffold53	7507233	5430309	5449328
chromosome_3	14446662	14461680	scaffold53	7507233	5369759	5386382
chromosome_3	14520574	14543366	scaffold53	7507233	5255787	5281270
chromosome_3	14612176	14633026	scaffold53	7507233	5131457	5153712
chromosome_3	14635412	14657025	scaffold53	7507233	5108714	5130737
chromosome_3	14835336	14852521	scaffold53	7507233	4871658	4890023
chromosome_3	14924341	14939734	scaffold53	7507233	4769279	4786436
chromosome_3	14951474	14976521	scaffold53	7507233	4726484	4753171
chromosome_3	14992459	15007075	scaffold53	7507233	4691015	4707725
chromosome_3	15007077	15028248	scaffold53	7507233	4667424	4690396
chromosome_3	15048237	15065079	scaffold53	7507233	4628994	4647072
chromosome_3	15065300	15086458	scaffold53	7507233	4603801	4626325
chromosome_3	15095762	15111485	scaffold53	7507233	4578754	4594939
chromosome_3	15117749	15139395	scaffold53	7507233	4547096	4570224
chromosome_3	15185671	15204637	scaffold53	7507233	4473431	4492627
chromosome_3	15246190	15287301	scaffold53	7507233	4370932	4416227
chromosome_3	15339010	15354854	scaffold53	7507233	4281808	4298739
chromosome_3	15363615	15380276	scaffold53	7507233	4252009	4270962
chromosome_3	15400083	15416323	scaffold53	7507233	4210202	4226134
chromosome_3	80098367	80113725	scaffold28	459794	188335	204673
chromosome_3	12367314	12389807	scaffold211	2300247	429840	452428
chromosome_3	12490711	12530735	scaffold211	2300247	583275	625528
chromosome_3	12596079	12614180	scaffold211	2300247	714991	734542
chromosome_3	12630839	12654584	scaffold211	2300247	757000	781902
chromosome_3	17080530	17102103	scaffold211	2300247	890910	914502
chromosome_3	17212212	17231488	scaffold211	2300247	1052043	1072012
chromosome_3	17298345	17327363	scaffold211	2300247	1164468	1196380
chromosome_3	17362791	17379301	scaffold211	2300247	1240949	1258077
chromosome_3	17394685	17421794	scaffold211	2300247	1275482	1305230
chromosome_3	17461365	17477584	scaffold211	2300247	1355530	1372929
chromosome_3	17608718	17629841	scaffold211	2300247	1624141	1646326
chromosome_3	17629418	17663489	scaffold211	2300247	1645125	1680343
chromosome_3	17699401	17724388	scaffold211	2300247	1734272	1761011
chromosome_3	17759374	17774986	scaffold211	2300247	1804872	1821200
chromosome_3	17815008	17845253	scaffold211	2300247	1873551	1904676
chromosome_3	17879996	17933917	scaffold211	2300247	1948803	2003759
chromosome_3	17967340	17983266	scaffold211	2300247	2037298	2055729
chromosome_3	18030926	18052585	scaffold211	2300247	2108592	2132579
chromosome_3	18081800	18111647	scaffold211	2300247	2163500	2196288
chromosome_3	18124257	18142584	scaffold211	2300247	2213870	2232865
chromosome_3	8314342	8330365	scaffold211	2300247	300293	319028
chromosome_3	8330378	8362382	scaffold211	2300247	262674	297618
chromosome_3	8362476	8382254	scaffold211	2300247	241426	261939
chromosome_3	97407209	97431761	superscaffold78	1083263	897346	922561
chromosome_3	97463195	97480186	superscaffold78	1083263	963153	980290
chromosome_3	97491051	97515354	superscaffold78	1083263	991465	1014462
chromosome_3	97543399	97576274	superscaffold78	1083263	1050023	1083261
chromosome_3	110578047	110601000	superscaffold65	8116425	22899	45621
chromosome_3	97647379	97680897	superscaffold65	8116425	7794928	7827407
chromosome_3	97691361	97708623	superscaffold65	8116425	7764281	7781507
chromosome_3	97721288	97746003	superscaffold65	8116425	7718251	7742393
chromosome_3	97769163	97801574	superscaffold65	8116425	7662800	7695252
chromosome_3	97802236	97818580	superscaffold65	8116425	7644069	7662781
chromosome_3	97843123	97891761	superscaffold65	8116425	7566781	7616328
chromosome_3	97904515	97944931	superscaffold65	8116425	7516107	7557407
chromosome_3	97946687	97982622	superscaffold65	8116425	7477941	7516113
chromosome_3	97985929	98012164	superscaffold65	8116425	7446925	7474733
chromosome_3	98053249	98079395	superscaffold65	8116425	7375075	7402236
chromosome_3	98488311	98510918	superscaffold65	8116425	6648603	6671636
chromosome_3	98532119	98593719	superscaffold65	8116425	6569181	6633714
chromosome_3	98989096	99020369	superscaffold65	8116425	6083909	6115899
chromosome_3	99051060	99071078	superscaffold65	8116425	6021288	6041650
chromosome_3	99071068	99094242	superscaffold65	8116425	5995840	6020666
chromosome_3	99140442	99157620	superscaffold65	8116425	5924051	5942807
chromosome_3	99158412	99174139	superscaffold65	8116425	5907403	5924086
chromosome_3	99241647	99288686	superscaffold65	8116425	5786636	5833849
chromosome_3	99367298	99392055	superscaffold65	8116425	5672054	5696791
chromosome_3	99524663	99548912	superscaffold65	8116425	5502345	5525984
chromosome_3	99593845	99635710	superscaffold65	8116425	5403183	5445525
chromosome_3	100108488	100128016	superscaffold65	8116425	4797733	4818972
chromosome_3	100177091	100202434	superscaffold65	8116425	4713174	4738443
chromosome_3	100256537	100274998	superscaffold65	8116425	4634571	4652809
chromosome_3	100460281	100479343	superscaffold65	8116425	4364764	4384285
chromosome_3	100477754	100492007	superscaffold65	8116425	4350109	4364559
chromosome_3	100563882	100596922	superscaffold65	8116425	4238844	4271594
chromosome_3	100615252	100641980	superscaffold65	8116425	4194864	4221403
chromosome_3	100700977	100729831	superscaffold65	8116425	4093112	4123632
chromosome_3	100759432	100784689	superscaffold65	8116425	4039910	4063885
chromosome_3	100897784	100913917	superscaffold65	8116425	3915173	3931574
chromosome_3	100987655	101005443	superscaffold65	8116425	3816213	3835334
chromosome_3	101006426	101029140	superscaffold65	8116425	3793002	3816202
chromosome_3	101079533	101100041	superscaffold65	8116425	3716684	3737475
chromosome_3	101124582	101140222	superscaffold65	8116425	3671262	3687159
chromosome_3	101139789	101167662	superscaffold65	8116425	3643754	3670866
chromosome_3	101172615	101187962	superscaffold65	8116425	3623398	3639490
chromosome_3	101215434	101236626	superscaffold65	8116425	3572298	3592728
chromosome_3	101258647	101320838	superscaffold65	8116425	3486641	3548653
chromosome_3	101322144	101339439	superscaffold65	8116425	3468803	3486647
chromosome_3	101421608	101439511	superscaffold65	8116425	3357733	3376522
chromosome_3	101486621	101508334	superscaffold65	8116425	3268519	3289751
chromosome_3	101540927	101558677	superscaffold65	8116425	3200411	3219979
chromosome_3	101581977	101605868	superscaffold65	8116425	3147890	3173627
chromosome_3	101638925	101660000	superscaffold65	8116425	3083091	3103888
chromosome_3	101881175	101904393	superscaffold65	8116425	2786158	2810022
chromosome_3	102030082	102057200	superscaffold65	8116425	2589730	2617885
chromosome_3	102057721	102085663	superscaffold65	8116425	2559903	2588506
chromosome_3	102093005	102111530	superscaffold65	8116425	2531085	2549761
chromosome_3	102180691	102214025	superscaffold65	8116425	2429174	2463401
chromosome_3	102239527	102257279	superscaffold65	8116425	2374639	2393756
chromosome_3	102418283	102444718	superscaffold65	8116425	2176438	2202178
chromosome_3	102444578	102466478	superscaffold65	8116425	2154472	2175858
chromosome_3	102527499	102549305	superscaffold65	8116425	2068916	2091413
chromosome_3	102706667	102728310	superscaffold65	8116425	1881842	1903559
chromosome_3	102759592	102782155	superscaffold65	8116425	1824516	1848139
chromosome_3	102842179	102864550	superscaffold65	8116425	1742068	1764879
chromosome_3	103120815	103165574	superscaffold65	8116425	1449867	1494361
chromosome_3	103171557	103186499	superscaffold65	8116425	1426206	1440711
chromosome_3	103200897	103218132	superscaffold65	8116425	1392675	1409734
chromosome_3	103245114	103262948	superscaffold65	8116425	1350688	1368243
chromosome_3	103294621	103315395	superscaffold65	8116425	1290094	1311106
chromosome_3	103427980	103444538	superscaffold65	8116425	1166916	1184220
chromosome_3	103462315	103488769	superscaffold65	8116425	1124887	1151845
chromosome_3	103494113	103548788	superscaffold65	8116425	1064454	1117423
chromosome_3	103549502	103595773	superscaffold65	8116425	1021143	1064467
chromosome_3	103612897	103635887	superscaffold65	8116425	983975	1006709
chromosome_3	103637017	103691585	superscaffold65	8116425	930186	983635
chromosome_3	103698362	103734618	superscaffold65	8116425	889302	923844
chromosome_3	103736789	103819138	superscaffold65	8116425	806703	887419
chromosome_3	103819825	103843212	superscaffold65	8116425	785920	807298
chromosome_3	103847860	103912745	superscaffold65	8116425	719292	783279
chromosome_3	103983881	104028116	superscaffold65	8116425	596558	642296
chromosome_3	104053557	104073273	superscaffold65	8116425	540251	561282
chromosome_3	104122203	104139247	superscaffold65	8116425	451849	470879
chromosome_3	104170485	104188096	superscaffold65	8116425	400477	416337
chromosome_3	41972117	41994491	superscaffold89	4114124	60669	84525
chromosome_3	42218410	42248661	superscaffold89	4114124	375391	406146
chromosome_3	42272437	42290147	superscaffold89	4114124	448095	466858
chromosome_3	42321347	42339828	superscaffold89	4114124	504344	524845
chromosome_3	42339831	42367196	superscaffold89	4114124	526397	555912
chromosome_3	42394926	42417212	superscaffold89	4114124	584972	608895
chromosome_3	42417214	42446487	superscaffold89	4114124	610189	641573
chromosome_3	42492707	42522810	superscaffold89	4114124	703631	733735
chromosome_3	35549061	35578712	superscaffold89	4114124	4072477	4102279
chromosome_3	35707313	35733148	superscaffold89	4114124	3895996	3923634
chromosome_3	35785663	35813074	superscaffold89	4114124	3804957	3833814
chromosome_3	35977296	36014843	superscaffold89	4114124	3532056	3574018
chromosome_3	36114047	36134773	superscaffold89	4114124	3383466	3404641
chromosome_3	36134851	36155931	superscaffold89	4114124	3360028	3382017
chromosome_3	36161900	36177411	superscaffold89	4114124	3337804	3354949
chromosome_3	36192430	36209307	superscaffold89	4114124	3300955	3318401
chromosome_3	36222523	36260217	superscaffold89	4114124	3243358	3282564
chromosome_3	36276868	36300141	superscaffold89	4114124	3206501	3230993
chromosome_3	36320885	36342933	superscaffold89	4114124	3155993	3179567
chromosome_3	36367618	36386133	superscaffold89	4114124	3109056	3129205
chromosome_3	36386279	36402196	superscaffold89	4114124	3091855	3107796
chromosome_3	36430868	36448297	superscaffold89	4114124	3026388	3045366
chromosome_3	36472344	36489976	superscaffold89	4114124	2862925	2881187
chromosome_3	36615018	36637736	superscaffold89	4114124	2694590	2717487
chromosome_3	36728286	36756121	superscaffold89	4114124	2573572	2601257
chromosome_3	36815847	36842368	superscaffold89	4114124	2476986	2504304
chromosome_3	36882625	36902230	superscaffold89	4114124	2413763	2434034
chromosome_3	36959765	36990715	superscaffold89	4114124	2303260	2334920
chromosome_3	37140336	37163068	superscaffold89	4114124	2004206	2028568
chromosome_3	37264607	37280933	superscaffold89	4114124	1830016	1846929
chromosome_3	37646440	37673694	superscaffold89	4114124	1333519	1360648
chromosome_3	37720989	37736656	superscaffold89	4114124	1258637	1275288
chromosome_3	37792755	37809989	superscaffold89	4114124	1172515	1190981
chromosome_3	37810425	37829738	superscaffold89	4114124	1148671	1169887
chromosome_3	37836271	37852142	superscaffold89	4114124	1116975	1133906
chromosome_3	37881641	37897683	superscaffold89	4114124	1057031	1074316
chromosome_3	37897687	37924668	superscaffold89	4114124	1029248	1056299
chromosome_3	66434291	66454984	scaffold35	4824430	4556476	4577980
chromosome_3	66464129	66481627	scaffold35	4824430	4526186	4545360
chromosome_3	66481641	66497732	scaffold35	4824430	4507608	4524242
chromosome_3	66532557	66557539	scaffold35	4824430	4435228	4461090
chromosome_3	66705688	66723660	scaffold35	4824430	4231474	4250004
chromosome_3	66755362	66776709	scaffold35	4824430	4163034	4183614
chromosome_3	66909011	66931143	scaffold35	4824430	3965808	3989632
chromosome_3	66961977	66983912	scaffold35	4824430	3908354	3930814
chromosome_3	67033951	67062844	scaffold35	4824430	3823654	3855342
chromosome_3	67065417	67086968	scaffold35	4824430	3799493	3820342
chromosome_3	67100139	67135359	scaffold35	4824430	3744111	3779605
chromosome_3	67149031	67179283	scaffold35	4824430	3692506	3724358
chromosome_3	67298680	67321040	scaffold35	4824430	3526494	3549675
chromosome_3	67412134	67449703	scaffold35	4824430	3367229	3405972
chromosome_3	67474383	67505932	scaffold35	4824430	3307558	3341511
chromosome_3	67610996	67628438	scaffold35	4824430	3153799	3172787
chromosome_3	67694318	67719993	scaffold35	4824430	3027504	3053508
chromosome_3	67727964	67748088	scaffold35	4824430	2991289	3012110
chromosome_3	67748078	67783538	scaffold35	4824430	2951020	2990541
chromosome_3	67783561	67816783	scaffold35	4824430	2916117	2950290
chromosome_3	67816785	67843643	scaffold35	4824430	2889204	2917717
chromosome_3	67934563	67950999	scaffold35	4824430	2769899	2787439
chromosome_3	67975621	67998708	scaffold35	4824430	2719883	2742934
chromosome_3	68012724	68029823	scaffold35	4824430	2683037	2701702
chromosome_3	68044381	68061987	scaffold35	4824430	2641903	2661630
chromosome_3	68128976	68152863	scaffold35	4824430	2536816	2561185
chromosome_3	68156755	68215938	scaffold35	4824430	2474816	2533397
chromosome_3	68216787	68236458	scaffold35	4824430	2453846	2474771
chromosome_3	68303833	68340380	scaffold35	4824430	2331024	2367382
chromosome_3	68346119	68405394	scaffold35	4824430	2262908	2324604
chromosome_3	68407009	68428459	scaffold35	4824430	2237912	2259680
chromosome_3	68428499	68445628	scaffold35	4824430	2218991	2236720
chromosome_3	68446824	68502422	scaffold35	4824430	2158185	2216176
chromosome_3	68502456	68545310	scaffold35	4824430	2113386	2156675
chromosome_3	68545727	68572471	scaffold35	4824430	2085604	2112342
chromosome_3	68588927	68607124	scaffold35	4824430	2048644	2069628
chromosome_3	68607078	68639217	scaffold35	4824430	2014713	2047969
chromosome_3	68647286	68685733	scaffold35	4824430	1965548	2006206
chromosome_3	68696238	68728145	scaffold35	4824430	1919072	1953185
chromosome_3	68823703	68856783	scaffold35	4824430	1766991	1798880
chromosome_3	68922807	68981703	scaffold35	4824430	1613597	1679565
chromosome_3	68995616	69021102	scaffold35	4824430	1567418	1594548
chromosome_3	69150917	69168346	scaffold35	4824430	1385424	1403187
chromosome_3	69183346	69210640	scaffold35	4824430	1339586	1367307
chromosome_3	69221175	69244621	scaffold35	4824430	1302377	1326043
chromosome_3	69274697	69296973	scaffold35	4824430	1237553	1260811
chromosome_3	70107010	70133110	scaffold35	4824430	109108	136068
chromosome_3	70148968	70168769	scaffold35	4824430	70788	90655
chromosome_3	70211821	70229778	scaffold35	4824430	1	18725
chromosome_3	2767806	2783855	superscaffold55	21959586	21103679	21121541
chromosome_3	2786534	2803441	superscaffold55	21959586	21125930	21146358
chromosome_3	2869184	2884694	superscaffold55	21959586	21231823	21248831
chromosome_3	6389741	6409095	superscaffold55	21959586	21698186	21719427
chromosome_3	6469070	6488053	superscaffold55	21959586	21788571	21807919
chromosome_3	6523717	6545161	superscaffold55	21959586	21854683	21877826
chromosome_3	6603635	6622925	superscaffold55	21959586	21938954	21959581
chromosome_3	276414	295301	superscaffold55	21959586	20410291	20429960
chromosome_3	295302	321281	superscaffold55	21959586	20380092	20407950
chromosome_3	368313	384697	superscaffold55	21959586	20303049	20322097
chromosome_3	18307515	18324174	superscaffold55	21959586	20235818	20252724
chromosome_3	18336497	18353888	superscaffold55	21959586	20203772	20221748
chromosome_3	18353927	18373637	superscaffold55	21959586	20181711	20202002
chromosome_3	18542404	18559288	superscaffold55	21959586	19939650	19959056
chromosome_3	18590662	18617627	superscaffold55	21959586	19875810	19905448
chromosome_3	18783428	18802364	superscaffold55	21959586	19647813	19668019
chromosome_3	18866619	18895125	superscaffold55	21959586	19526146	19559009
chromosome_3	18930636	18958744	superscaffold55	21959586	19448309	19477362
chromosome_3	18957209	18978082	superscaffold55	21959586	19427106	19448251
chromosome_3	19047600	19074189	superscaffold55	21959586	19318546	19347331
chromosome_3	19088163	19113886	superscaffold55	21959586	19275086	19303339
chromosome_3	19171346	19189431	superscaffold55	21959586	19184520	19202838
chromosome_3	19213455	19258845	superscaffold55	21959586	19108921	19158202
