chr	scaffold	scaf_pos1	scaf_pos2	pos1	pos2	Dprime	LOD	r2	CIlow	CIhi	meanDist	nSNP
ChrZ	superscaffold54	11000000	11200000	30694843	30494843	0.777009566843524	0.523097808993651	0.129442578933635	0.0933393928851005	0.915591893537445	23699.8119422458	114970
ChrZ	superscaffold54	10950000	11150000	30744843	30544843	0.775116740064852	0.524338150969007	0.129360352914561	0.0932434959656135	0.914581781162808	24244.6492421386	132610
ChrZ	superscaffold54	10900000	11100000	30794843	30594843	0.757866750788212	0.542265338503731	0.133434428965168	0.095336862334749	0.909256652783192	23882.6707428001	146217
ChrZ	superscaffold54	10850000	11050000	30844843	30644843	0.737296434239317	0.539861328658424	0.131662514433343	0.0942359423193525	0.903245090027153	23486.2274114887	189665
ChrZ	superscaffold54	10800000	11000000	30894843	30694843	0.741267322979891	0.542086183562184	0.132093365946845	0.0945415999150971	0.903595892314768	23974.0243742198	197873
ChrZ	superscaffold54	10750000	10950000	30944843	30744843	0.755878972896558	0.540247048357219	0.134837515355367	0.0945945695622502	0.908228380618115	24036.8004825972	205140
ChrZ	superscaffold54	10700000	10900000	30994843	30794843	0.78394265825516	0.543492610991811	0.136562913169008	0.0955851921871629	0.914861086851542	23738.0769467876	194654
ChrZ	superscaffold54	10650000	10850000	31044843	30844843	0.79670874202725	0.53982217098368	0.138722381793682	0.0956110795029196	0.918738374008085	23972.4514747717	166975
ChrZ	superscaffold54	10600000	10800000	31094843	30894843	0.787463935536732	0.544082490661471	0.13902099765811	0.0963596188460868	0.916405553440901	24191.2443952698	155003
ChrZ	superscaffold54	10550000	10750000	31144843	30944843	0.770370013142523	0.549477010075935	0.134374405665888	0.0968255695093458	0.911110616238318	23979.192041472	136960
ChrZ	superscaffold54	10500000	10700000	31194843	30994843	0.76722946287178	0.578857723760157	0.139319489611367	0.100967817305446	0.91116832094428	23867.0967384626	115559
ChrZ	superscaffold54	10450000	10650000	31244843	31044843	0.753735706968088	0.646701478648386	0.151473335666843	0.109960472621101	0.908081086618744	23640.3590161695	117134
ChrZ	superscaffold54	10400000	10600000	31294843	31094843	0.726565425249366	0.679638265065219	0.157167583220209	0.114100292156053	0.901349893761435	23939.2673080328	135544
ChrZ	superscaffold54	10350000	10550000	31344843	31144843	0.721854578057063	0.675806298993938	0.157005698371894	0.113598098955854	0.900828255419087	23859.5369814973	126036
ChrZ	superscaffold54	10300000	10500000	31394843	31194843	0.727692193568094	0.64540823733473	0.152357267530654	0.109679386481651	0.902410219487716	22947.1641685212	91668
ChrZ	superscaffold54	10250000	10450000	31444843	31244843	0.711005009710555	0.660878985422468	0.152803668951962	0.111953576526195	0.898558626014929	19911.9800641131	42737
ChrZ	superscaffold54	10200000	10400000	31494843	31294843	0.811092407660739	0.61707975376197	0.161921545827633	0.107079343365253	0.924242476060191	6867.71511627907	5848
ChrZ	superscaffold54	10150000	10350000	31544843	31344843	0.747269946501455	0.569125991511781	0.140015345464006	0.0990038538465291	0.907656796266485	20721.1595850204	61497
ChrZ	superscaffold54	10100000	10300000	31594843	31394843	0.759897827595618	0.54356342157589	0.135687962883543	0.0959088463487855	0.911339389449881	23288.5770205466	128245
ChrZ	superscaffold54	10050000	10250000	31644843	31444843	0.762790830646046	0.547266685307814	0.137111762215614	0.0966946632311206	0.912533070615106	24053.5990968625	191333
ChrZ	superscaffold54	10000000	10200000	31694843	31494843	0.762231278383881	0.548660823719789	0.136948895094917	0.0969532024847314	0.912619364549077	24051.9497007186	229884
ChrZ	superscaffold54	9950000	10150000	31744843	31544843	0.753727367221151	0.578077683962009	0.14107084677492	0.10083645718817	0.90977751545407	24054.5125569953	221948
ChrZ	superscaffold54	9900000	10100000	31794843	31594843	0.750764250595796	0.572807070387197	0.139303822840416	0.09972968913032	0.907991790799362	24009.7732928963	246309
ChrZ	superscaffold54	9850000	10050000	31844843	31644843	0.757803643767307	0.565103226040597	0.137748412021529	0.0984528505946527	0.908449838316899	24238.9429010049	275539
ChrZ	superscaffold54	9800000	10000000	31894843	31694843	0.765491020513349	0.541372675325568	0.135398006734701	0.0953717142562622	0.910835927567605	24197.6745077827	291030
ChrZ	superscaffold54	9750000	9950000	31944843	31744843	0.775756845245521	0.537997460856052	0.136543020383723	0.0952759233979762	0.914154729529845	24049.8880944658	280567
ChrZ	superscaffold54	9700000	9900000	31994843	31794843	0.774602310484561	0.548142328907271	0.136806828053491	0.0965513487535544	0.914398986386855	23824.8933157602	274661
ChrZ	superscaffold54	9650000	9850000	32044843	31844843	0.778976754535418	0.586635951108809	0.143332696580206	0.101672243651778	0.914644152002944	23734.683757684	293468
ChrZ	superscaffold54	9600000	9800000	32094843	31894843	0.7839977361976	0.592331483502422	0.143103035660183	0.102252624581199	0.916069614277016	24114.4821787333	339959
ChrZ	superscaffold54	9550000	9750000	32144843	31944843	0.772910294178006	0.603514175598357	0.143247653772379	0.10362990102857	0.912454557145945	24003.89442865	365459
ChrZ	superscaffold54	9500000	9700000	32194843	31994843	0.773116117994784	0.582827318345492	0.142172496925783	0.100944680639878	0.912079935151946	23916.0657220687	362694
ChrZ	superscaffold54	9450000	9650000	32244843	32044843	0.741083176519223	0.574522638555877	0.139380620366543	0.0998968995452666	0.901528510403748	23992.1402149649	362850
ChrZ	superscaffold54	9400000	9600000	32294843	32094843	0.731874655370477	0.571971474195333	0.139164836620078	0.099511535515987	0.896854670580977	24057.6052449635	376056
ChrZ	superscaffold54	9350000	9550000	32344843	32144843	0.728379856931018	0.56473489844634	0.138247275799176	0.098394336142356	0.895560340596147	24210.3347421503	387086
ChrZ	superscaffold54	9300000	9500000	32394843	32194843	0.722812493769158	0.587920246368923	0.139788548142206	0.101326324232962	0.893478958375111	24138.5922537027	349070
ChrZ	superscaffold54	9250000	9450000	32444843	32244843	0.737794640511698	0.589435007524969	0.139517035162129	0.101476467368997	0.89823409495143	23961.8123341086	292360
ChrZ	superscaffold54	9200000	9400000	32494843	32294843	0.748844070444036	0.588374887055023	0.140032028142216	0.101453394986615	0.901981858005708	23986.0667758136	225995
ChrZ	superscaffold54	9150000	9350000	32544843	32344843	0.76286014817974	0.584394153644736	0.141141648028485	0.101393970651683	0.908770921461762	24033.8633106369	201647
ChrZ	superscaffold54	9100000	9300000	32594843	32394843	0.774615210623467	0.559645500087243	0.140399893930628	0.098651311862321	0.915019652680203	24039.279320605	217782
ChrZ	superscaffold54	9050000	9250000	32644843	32444843	0.779513296249776	0.561826009330702	0.141471031916305	0.098996754538575	0.915936502859283	23993.877639863	256358
ChrZ	superscaffold54	9000000	9200000	32694843	32494843	0.768717589323343	0.569659392179817	0.140574440646219	0.0997147584484508	0.912116475454616	23988.2442363225	320325
ChrZ	superscaffold54	8950000	9150000	32744843	32544843	0.749955319343441	0.576804651540153	0.139170988952221	0.100269086787002	0.904918204381631	23847.9214085576	437554
ChrZ	superscaffold54	8900000	9100000	32794843	32594843	0.740337818054853	0.579305508699597	0.137922040861555	0.100505751644372	0.901698627215669	24235.9793413311	478298
ChrZ	superscaffold54	8850000	9050000	32844843	32644843	0.73744717803299	0.579540380978665	0.138988543235695	0.10061041714851	0.901503254508597	24109.5644128377	514517
ChrZ	superscaffold54	8800000	9000000	32894843	32694843	0.742593052580021	0.580912064036945	0.140167525472981	0.100954935821052	0.903221892255102	23861.2973552552	485907
ChrZ	superscaffold54	8750000	8950000	32944843	32744843	0.757082879466741	0.569798786155913	0.140479878209144	0.0998197524016277	0.908321347111113	24311.4829937503	418258
ChrZ	superscaffold54	8700000	8900000	32994843	32794843	0.760633344441426	0.56625622141883	0.139967980968756	0.0992735867285359	0.908534935885768	24248.6366645477	357097
ChrZ	superscaffold54	8650000	8850000	33044843	32844843	0.753445633465769	0.565152137630582	0.139049241819939	0.0987212950037583	0.904475409961803	23972.6524298578	260756
ChrZ	superscaffold54	8600000	8800000	33094843	32894843	0.735331210864932	0.56354038308707	0.137447894995267	0.0979740120372761	0.897762828203065	23286.6022383867	197553
ChrZ	superscaffold54	8550000	8750000	33144843	32944843	0.739139885884611	0.553861139996334	0.136562250282153	0.0968274860852537	0.900151735846509	23853.0722843335	207334
ChrZ	superscaffold54	8500000	8700000	33194843	32994843	0.741100268785647	0.548306340345778	0.135327907155608	0.0961389994211393	0.901726057230293	24241.5037828342	247037
ChrZ	superscaffold54	8450000	8650000	33244843	33044843	0.746739000502621	0.53747461980326	0.132613116608028	0.094672291232857	0.904330150068213	24025.9802541825	278540
ChrZ	superscaffold54	8400000	8600000	33294843	33094843	0.754043945274774	0.545588184657548	0.132039686357689	0.095653980298044	0.906234214928441	23939.2242801278	274389
ChrZ	superscaffold54	8350000	8550000	33344843	33144843	0.735854268278912	0.613199445771922	0.142892781935869	0.104277312784285	0.899770629977099	24426.0377480363	221389
ChrZ	superscaffold54	8300000	8500000	33394843	33194843	0.741668402253903	0.625617560119469	0.146381829191941	0.106045303856062	0.900772136178424	24089.045965863	194862
ChrZ	superscaffold54	8250000	8450000	33444843	33244843	0.750116640393634	0.633153031732107	0.150122604921742	0.10711502311807	0.902448206947953	24038.0745120801	151613
ChrZ	superscaffold54	8200000	8400000	33494843	33294843	0.768753747544879	0.593566001729698	0.146974030277802	0.102076122889404	0.909243054938127	24345.1874297815	123721
ChrZ	superscaffold54	8150000	8350000	33544843	33344843	0.764425976281632	0.527144799701186	0.133395002334485	0.0932944252497899	0.909289756279765	24160.1365767112	107090
ChrZ	superscaffold54	8100000	8300000	33594843	33394843	0.749795946772391	0.569765039330226	0.142204188194606	0.0992412324173854	0.907233282017757	23877.3494801662	94838
ChrZ	superscaffold54	8050000	8250000	33644843	33444843	0.734097577887538	0.573147600050659	0.139294564758528	0.0997524062816616	0.902615459304289	24051.2001540865	94752
ChrZ	superscaffold54	8000000	8200000	33694843	33494843	0.742360987405542	0.546930755667506	0.135471920403023	0.0962274055415617	0.904864080604534	24030.2909521411	99250
ChrZ	superscaffold54	7950000	8150000	33744843	33544843	0.758727210655921	0.547727435537375	0.137235930154466	0.0966364450414148	0.909562651362517	24245.1937643731	98274
ChrZ	superscaffold54	7900000	8100000	33794843	33594843	0.770051793696916	0.555123717031739	0.141569801072865	0.0975951050514081	0.912944456861869	24019.4963679034	89480
ChrZ	superscaffold54	7850000	8050000	33844843	33644843	0.785620965243203	0.553854145626131	0.145500048486855	0.0975569720550148	0.91914190092125	23775.2425288852	84559
ChrZ	superscaffold54	7800000	8000000	33894843	33694843	0.774895539011734	0.565097944228881	0.146172918517133	0.098884928240849	0.916572740872329	24284.4125099341	85564
ChrZ	superscaffold54	7750000	7950000	33944843	33744843	0.763193509570055	0.551747859702055	0.141601421365265	0.0967682208184047	0.912401588723364	24237.5163704507	84848
ChrZ	superscaffold54	7700000	7900000	33994843	33794843	0.773770296809914	0.572435332523733	0.148992576487641	0.100329324506079	0.91498857418942	24400.1931027278	76581
ChrZ	superscaffold54	7650000	7850000	34044843	33844843	0.795222750011544	0.614118298520787	0.164464191050841	0.107188572659966	0.920216571490141	24107.8532177875	64967
ChrZ	superscaffold54	7600000	7800000	34094843	33894843	0.854675269632781	0.659336483211544	0.193522660253446	0.115050781611322	0.938871334751642	23760.569827028	54055
ChrZ	superscaffold54	7550000	7750000	34144843	33944843	0.864980881368113	0.67319848259641	0.199417403590154	0.117466475017559	0.942404651846528	23890.3734544207	61223
ChrZ	superscaffold54	7500000	7700000	34194843	33994843	0.801369913664269	0.579805665043168	0.16259481232999	0.102112376221656	0.923568579384791	23652.3204206045	93009
ChrZ	superscaffold54	7450000	7650000	34244843	34044843	0.78877310183942	0.553960175550483	0.147337819716702	0.0977218716433942	0.919323392185822	23863.667536587	119168
ChrZ	superscaffold54	7400000	7600000	34294843	34094843	0.778440538785248	0.552114396765963	0.138877741475861	0.0967966466748401	0.915105073064051	23922.7181351271	150895
ChrZ	superscaffold54	7350000	7550000	34344843	34144843	0.78896134214681	0.599057269094421	0.147452575513107	0.10286010051065	0.917797093403193	23965.7591503438	172917
ChrZ	superscaffold54	7300000	7500000	34394843	34194843	0.797653826433726	0.633414301058678	0.154119154718952	0.107664439327763	0.920893111469806	24333.0879640619	168512
ChrZ	superscaffold54	7250000	7450000	34444843	34244843	0.794010118204561	0.663127367731346	0.161097173282857	0.112034362714602	0.920903146385694	24148.5987795677	151094
ChrZ	superscaffold54	7200000	7400000	34494843	34294843	0.798150107841498	0.675705597726133	0.167189685671292	0.113860056846681	0.923468065540879	23723.1604581174	119620
ChrZ	superscaffold54	7150000	7350000	34544843	34344843	0.779705931756686	0.699335400780124	0.167512368661489	0.116975700179218	0.917340812453878	23421.6941437959	113828
ChrZ	superscaffold54	7100000	7300000	34594843	34394843	0.774815792821884	0.657671040319528	0.156942776386462	0.110928629522559	0.913806559674029	24034.8869732572	124183
ChrZ	superscaffold54	7050000	7250000	34644843	34444843	0.766049366973157	0.597125350145645	0.14349687277329	0.102236599839249	0.909753800726228	23604.8792717199	175427
ChrZ	superscaffold54	7000000	7200000	34694843	34494843	0.776148016804968	0.558612606335786	0.138292361045874	0.0971551067272063	0.912570690465007	24005.3926830541	191610
ChrZ	superscaffold54	6950000	7150000	34744843	34544843	0.792341771110489	0.513260543574663	0.132973608388181	0.0915038743406619	0.917842272324138	24097.3865471689	171384
ChrZ	superscaffold54	6900000	7100000	34794843	34594843	0.812034046299725	0.506150455939795	0.135311628036978	0.091004954196393	0.923512238751738	23265.1918860185	143111
ChrZ	superscaffold54	6850000	7050000	34844843	34644843	0.833610707787009	0.505960396369043	0.139066468759423	0.0919314152620798	0.932068771900637	23973.4031484928	96173
ChrZ	superscaffold54	6800000	7000000	34894843	34694843	0.817419214783624	0.52421309384852	0.140828146919897	0.0943129083986953	0.927709912838582	23968.690669692	91669
ChrZ	superscaffold54	6750000	6950000	34944843	34744843	0.776366987032535	0.538864374507989	0.137490315492617	0.0954027353651046	0.914578406013997	23823.862314766	115597
ChrZ	superscaffold54	6700000	6900000	34994843	34794843	0.764340124431798	0.522561533453103	0.13145971038258	0.0928791733484452	0.910721812942354	23811.5908460639	165874
ChrZ	superscaffold54	6650000	6850000	35044843	34844843	0.762305911143495	0.512395388435615	0.12862448779038	0.0913642944114743	0.910323336816774	24419.9716355234	208606
ChrZ	superscaffold54	6600000	6800000	35094843	34894843	0.761663397710046	0.52193554235429	0.129454670084754	0.0924890822518292	0.909489710818328	24085.2392250145	243411
ChrZ	superscaffold54	6550000	6750000	35144843	34944843	0.769032617627922	0.51715744538624	0.130003621308948	0.0918844532385001	0.912213472731	24046.6374813943	224394
ChrZ	superscaffold54	6500000	6700000	35194843	34994843	0.751350893637895	0.539488469085248	0.132337972678994	0.0944292661078764	0.90659287222471	23928.9874698744	187548
ChrZ	superscaffold54	6450000	6650000	35244843	35044843	0.754816577127272	0.520063015484304	0.129920719985319	0.0918710253051616	0.907633249172631	23616.6923198613	158031
ChrZ	superscaffold54	6400000	6600000	35294843	35094843	0.764379589590886	0.504813763108493	0.128168448990161	0.0902125679699638	0.910752200932159	23981.8349867297	123584
ChrZ	superscaffold54	6350000	6550000	35344843	35144843	0.778803820682184	0.492198077863983	0.127321267561334	0.0888695219123506	0.915594376878451	23821.9728629342	114456
ChrZ	superscaffold54	6300000	6500000	35394843	35194843	0.785883786516104	0.51513359815357	0.135459772438985	0.0927218624524325	0.919398479747451	23874.8671448055	104851
ChrZ	superscaffold54	6250000	6450000	35444843	35244843	0.77335784035994	0.54180363174765	0.140149620161346	0.0961448582099062	0.916179166217395	24212.9705147181	102017
ChrZ	superscaffold54	6200000	6400000	35494843	35294843	0.776447141628771	0.558789099273994	0.143703854302405	0.0982024483862103	0.916352418689998	24132.4197892012	112809
ChrZ	superscaffold54	6150000	6350000	35544843	35344843	0.791961826187321	0.602586712264353	0.153301655195999	0.104527508228957	0.920373103065019	24025.9368529047	116965
ChrZ	superscaffold54	6100000	6300000	35594843	35394843	0.776393056107893	0.600566781360768	0.149389711247514	0.103766317973545	0.915396299818449	24094.8934122936	115670
ChrZ	superscaffold54	6050000	6250000	35644843	35444843	0.763586036457116	0.604192617221526	0.147813967791965	0.10408018016104	0.911676581189318	24030.4394612165	94138
ChrZ	superscaffold54	6000000	6200000	35694843	35494843	0.729456067958137	0.632518427782005	0.150303218281837	0.107658887073235	0.901308393728093	22792.0722741278	80167
ChrZ	superscaffold54	5950000	6150000	35744843	35544843	0.709850796560151	0.574894759533361	0.137981447410891	0.0986579517683405	0.893974500853046	22770.6717157744	86748
ChrZ	superscaffold54	5900000	6100000	35794843	35594843	0.720915470847718	0.554921743383199	0.134814277905639	0.0959797660145761	0.896773206751055	24095.2593018796	104280
ChrZ	superscaffold54	5850000	6050000	35844843	35644843	0.732605192602031	0.540525581500554	0.133702073421749	0.0941068830062353	0.900145139522434	23975.246767347	132631
ChrZ	superscaffold54	5800000	6000000	35894843	35694843	0.737079224539491	0.536752235460873	0.134339572594176	0.0935683782686914	0.902635548098298	23796.9399233141	165089
ChrZ	superscaffold54	5750000	5950000	35944843	35744843	0.727430166055735	0.545422269023539	0.13435160314446	0.0947690787439827	0.900090811729894	24031.5611060813	181144
ChrZ	superscaffold54	5700000	5900000	35994843	35794843	0.728179983950476	0.545678063166342	0.13420373094119	0.0948012151782644	0.901393098704574	24287.6392869426	174460
ChrZ	superscaffold54	5650000	5850000	36044843	35844843	0.729954253234281	0.554713308244731	0.13580167915671	0.0964770263495433	0.902718879607263	23755.7730566642	153589
ChrZ	superscaffold54	5600000	5800000	36094843	35894843	0.758428475633133	0.55685156212701	0.1359648273667	0.0973002220759398	0.91137303694273	23477.781432426	138241
ChrZ	superscaffold54	5550000	5750000	36144843	35944843	0.752955062323305	0.564801412064837	0.137303978099195	0.0983564699125012	0.908836930008429	24350.6720175445	134059
ChrZ	superscaffold54	5500000	5700000	36194843	35994843	0.759473013491111	0.57934542888584	0.140524959269422	0.10029497513291	0.910092751386269	24017.552077974	139944
ChrZ	superscaffold54	5450000	5650000	36244843	36044843	0.762122482461319	0.575263998682025	0.141532178503274	0.0996802537102377	0.910912423289721	23840.7014442812	145678
ChrZ	superscaffold54	5400000	5600000	36294843	36094843	0.757117185534374	0.556973363562216	0.137579891341914	0.0970049214095138	0.909128592559824	23974.7019575045	144674
ChrZ	superscaffold54	5350000	5550000	36344843	36144843	0.756308145582772	0.560556930294062	0.139136680939487	0.0975645110509414	0.91030432592406	23911.972035766	158810
ChrZ	superscaffold54	5300000	5500000	36394843	36194843	0.761042221050036	0.562400936283419	0.13896149140259	0.0981482458302994	0.911381720399282	24019.8224386944	174413
ChrZ	superscaffold54	5250000	5450000	36444843	36244843	0.751309517526499	0.546514618463298	0.133229062321326	0.0954690152614681	0.906470686546158	23423.4820556802	227370
ChrZ	superscaffold54	5200000	5400000	36494843	36294843	0.764300255769585	0.536241277944391	0.131881928280262	0.0942307277965242	0.910164825426833	23935.8474417829	287759
ChrZ	superscaffold54	5150000	5350000	36544843	36344843	0.757940694304348	0.532583917014708	0.130063409666242	0.0936610618805072	0.908548313145544	24187.6161374493	359871
ChrZ	superscaffold54	5100000	5300000	36594843	36394843	0.744737094743356	0.54557319504445	0.131767194354196	0.0952162281171528	0.90409394599355	23917.3629761862	420135
ChrZ	superscaffold54	5050000	5250000	36644843	36444843	0.737176266867204	0.54034330895745	0.130547443530314	0.0944423735631179	0.901891974946222	24286.2690033204	400259
ChrZ	superscaffold54	5000000	5200000	36694843	36494843	0.721029473850984	0.550564744415158	0.132221296288295	0.0955893070618906	0.896275331633755	24157.3197338288	347145
ChrZ	superscaffold54	4950000	5150000	36744843	36544843	0.72665931761105	0.554902483911474	0.133752803719981	0.0964072359127296	0.897822437607911	23785.3265656883	254840
ChrZ	superscaffold54	4900000	5100000	36794843	36594843	0.734496375990246	0.567786807746742	0.139330721677276	0.0987482921509402	0.902262693224358	23757.6182444231	163217
ChrZ	superscaffold54	4850000	5050000	36844843	36644843	0.74456415074318	0.579438251991541	0.143155560019101	0.1003513904785	0.905935512722367	23281.0201996468	131933
ChrZ	superscaffold54	4800000	5000000	36894843	36694843	0.755318519489763	0.587387440762733	0.147180366006706	0.101856257141252	0.910407870829977	24454.0327420533	106774
ChrZ	superscaffold54	4750000	4950000	36944843	36744843	0.746856620423642	0.560803702413173	0.137032879276534	0.0976358523896731	0.90705370889584	23586.4023224154	123406
ChrZ	superscaffold54	4700000	4900000	36994843	36794843	0.761802062148158	0.545304162373636	0.134905470441548	0.0958655497319655	0.910801639564575	23661.4391584166	133938
ChrZ	superscaffold54	4650000	4850000	37044843	36844843	0.775007815784873	0.502562908192768	0.127106261682662	0.0897193919860862	0.912979017154742	23053.2680837521	223087
ChrZ	superscaffold54	4600000	4800000	37094843	36894843	0.771447404460712	0.490830973693522	0.125344535517615	0.0879893624079439	0.912433017449189	23832.4309551717	361736
ChrZ	superscaffold54	4550000	4750000	37144843	36944843	0.771755786742008	0.489623638606064	0.124902925113036	0.0877668390267069	0.912158264316626	24342.6351774404	412702
ChrZ	superscaffold54	4500000	4700000	37194843	36994843	0.771386180527981	0.497620000811227	0.126838650501894	0.089059360496642	0.911286222370236	23193.7043930098	468426
ChrZ	superscaffold54	4450000	4650000	37244843	37044843	0.754795679529499	0.515123442762353	0.128991026038438	0.0913761917528191	0.904561271593975	23415.0965801511	477448
ChrZ	superscaffold54	4400000	4600000	37294843	37094843	0.762065756939176	0.519743075297017	0.130290152050066	0.0921585451961915	0.906178771758246	23856.130665696	456034
ChrZ	superscaffold54	4350000	4550000	37344843	37144843	0.76585927887045	0.533091605917821	0.133298229195865	0.0940761844746205	0.908465364462385	23663.6924836474	488761
ChrZ	superscaffold54	4300000	4500000	37394843	37194843	0.779189342210056	0.544387917467463	0.135813324383486	0.0957966635986017	0.913657904400368	23949.7103563883	419374
ChrZ	superscaffold54	4250000	4450000	37444843	37244843	0.788450551951599	0.554030599239441	0.139006613535039	0.0971585937459358	0.917433763207042	24119.5596846437	384454
ChrZ	superscaffold54	4200000	4400000	37494843	37294843	0.786881451480083	0.550847139202424	0.137966891661909	0.0966175501778734	0.915686487109667	24090.3407648557	364304
ChrZ	superscaffold54	4150000	4350000	37544843	37344843	0.77692888361766	0.537682594518266	0.133862407912624	0.0945461048472255	0.911647028585408	23836.0127056579	322927
ChrZ	superscaffold54	4100000	4300000	37594843	37394843	0.763854535984197	0.535179985848083	0.130777149568072	0.0940292341912933	0.906973422569032	23886.5806085979	305259
ChrZ	superscaffold54	4050000	4250000	37644843	37444843	0.748480600242647	0.535186167412657	0.129244890706075	0.0938518140255396	0.902234407879856	23726.1815739148	291782
ChrZ	superscaffold54	4000000	4200000	37694843	37494843	0.736048575328622	0.555333829979858	0.132529808616806	0.0963648772887732	0.898478935216052	23937.516804806	284978
ChrZ	superscaffold54	3950000	4150000	37744843	37544843	0.749858849531718	0.577206843249085	0.138192924262393	0.0997025079990825	0.903097462453881	23781.9930253444	257217
ChrZ	superscaffold54	3900000	4100000	37794843	37594843	0.770325527451525	0.556346872188618	0.138720265995597	0.0972954350412716	0.908850738162657	23500.490819089	241207
ChrZ	superscaffold54	3850000	4050000	37844843	37644843	0.784579288088526	0.539673300374469	0.137115529515715	0.095368662431102	0.912719022173602	24095.2625404973	237670
ChrZ	superscaffold54	3800000	4000000	37894843	37694843	0.793834959650856	0.503735122095461	0.131869775946221	0.0906397847047551	0.916324222960834	24016.8425672236	267168
ChrZ	superscaffold54	3750000	3950000	37944843	37744843	0.789237084907454	0.502890637942579	0.131631783048269	0.0903346780526921	0.915558127423182	24178.5674729472	241934
ChrZ	superscaffold54	3700000	3900000	37994843	37794843	0.771666258433141	0.539029923912219	0.134840957587932	0.0948852524257126	0.910888180336568	23891.1821416389	211072
ChrZ	superscaffold54	3650000	3850000	38044843	37844843	0.775324956730657	0.582365689160505	0.144270825966271	0.100489095192554	0.910829885003849	23424.0044552261	214355
ChrZ	superscaffold54	3600000	3800000	38094843	37894843	0.754452792407377	0.622719678933378	0.150456792656587	0.105430968599435	0.903209669380296	24049.9849102841	240760
ChrZ	superscaffold54	3550000	3750000	38144843	37944843	0.751433671596392	0.616635169993107	0.149304785879109	0.104477771284725	0.901947690970661	24341.8824769996	266952
ChrZ	superscaffold54	3500000	3700000	38194843	37994843	0.748417616142172	0.586273807125793	0.142981478782462	0.100200883419556	0.900574910197137	23662.5628516921	290915
ChrZ	superscaffold54	3450000	3650000	38244843	38044843	0.751574912983316	0.530481642984718	0.130108488317515	0.0928028211083274	0.903311083883474	23653.4854281343	328098
ChrZ	superscaffold54	3400000	3600000	38294843	38094843	0.762738596508843	0.519145877031362	0.127495080300619	0.0917437960931578	0.907302863109911	24126.1008765544	398378
ChrZ	superscaffold54	3350000	3550000	38344843	38144843	0.764190345486793	0.503836846170776	0.124131757296175	0.0897543919458337	0.908424638913223	24186.3647483505	463462
ChrZ	superscaffold54	3300000	3500000	38394843	38194843	0.774642766138398	0.499247030388382	0.125734974714452	0.0894262512459877	0.912099075454271	23681.9845689568	546755
ChrZ	superscaffold54	3250000	3450000	38444843	38244843	0.786673385306535	0.485485764564556	0.124676760988837	0.0876451011247006	0.914973463108276	24007.5311294776	569396
ChrZ	superscaffold54	3200000	3400000	38494843	38294843	0.800666488109795	0.476387384154871	0.126000980954151	0.0866259403093116	0.919637727801853	24063.7758928659	511135
ChrZ	superscaffold54	3150000	3350000	38544843	38344843	0.810120045684013	0.478971141206416	0.127336583438016	0.0871931384587879	0.922052110827252	23401.2006285669	425094
ChrZ	superscaffold54	3100000	3300000	38594843	38394843	0.81227010859568	0.483450432937405	0.127512038156304	0.0881153426709413	0.923054278131077	23312.9102459663	304432
ChrZ	superscaffold54	3050000	3250000	38644843	38444843	0.797827950989066	0.489332075266791	0.127446125344568	0.0885601121783098	0.919022687999285	23838.5646031437	313073
ChrZ	superscaffold54	3000000	3200000	38694843	38494843	0.769239350772083	0.508776625492964	0.12706186202468	0.0906392323396316	0.910147298467951	24094.8350881125	330146
ChrZ	superscaffold54	2950000	3150000	38744843	38544843	0.740698139513119	0.533137130187287	0.131224276890215	0.0937033846052212	0.90098675445647	23769.7911322022	363292
ChrZ	superscaffold54	2900000	3100000	38794843	38594843	0.720708614313361	0.559338581221161	0.135200087408713	0.0972551694251708	0.896164136328046	23874.1496584905	406138
ChrZ	superscaffold54	2850000	3050000	38844843	38644843	0.716416612446586	0.548652866117432	0.132460445425291	0.0957543698454288	0.894383319851583	24021.7803009654	454936
ChrZ	superscaffold54	2800000	3000000	38894843	38694843	0.735507985610392	0.531393819892797	0.129806890064485	0.0935167276275027	0.900199479921794	24043.2326125573	514538
ChrZ	superscaffold54	2750000	2950000	38944843	38744843	0.740715295162084	0.527580116377189	0.128095217284298	0.092743601012587	0.901716422895718	23909.6516366641	568840
ChrZ	superscaffold54	2700000	2900000	38994843	38794843	0.742250999220647	0.528632048112357	0.128434519863338	0.0927065744465675	0.901382304403652	24117.7564144044	491433
ChrZ	superscaffold54	2650000	2850000	39044843	38844843	0.738634545615164	0.554571268693446	0.133875823016444	0.0962495235931801	0.900831282575499	23713.0607756282	396195
ChrZ	superscaffold54	2600000	2800000	39094843	38894843	0.73765097474114	0.558764737473979	0.135149823951359	0.0968652580533426	0.900590965190459	22591.1784867552	297361
ChrZ	superscaffold54	2550000	2750000	39144843	38944843	0.74098495799755	0.550558024085524	0.132967530706681	0.0957725651846763	0.900820565388236	23971.2274966104	275103
ChrZ	superscaffold54	2500000	2700000	39194843	38994843	0.73186830251029	0.55999292393762	0.134732304191547	0.097131369934489	0.897493072062149	24233.8476752275	344980
ChrZ	superscaffold54	2450000	2650000	39244843	39044843	0.715238682170543	0.582267625458996	0.138106511336481	0.100227924462319	0.892586670163782	24243.3456606633	343140
ChrZ	superscaffold54	2400000	2600000	39294843	39094843	0.716130592704243	0.603540246669419	0.142043947350736	0.103253136970651	0.893064518709818	23853.3863186157	312483
