chr	pos1	pos2	Dprime	LOD	r2	CIlow	CIhi	meanDist	nSNP
superscaffold57	8500000	8700000	0.760298330024763	0.658281820600454	0.159384015717414	0.111434050303911	0.906882180791192	24265.1293330332	244315
superscaffold57	8550000	8750000	0.77102195945946	0.644629479962721	0.161342655172414	0.109450978564772	0.910221947809879	23830.7721015843	214600
superscaffold57	8600000	8800000	0.774275027493941	0.580810242694086	0.149257555761983	0.100506048666944	0.911688021183681	23259.12252688	187314
superscaffold57	8650000	8850000	0.774143530172598	0.533182288126804	0.13766137626825	0.0941547340870128	0.912143776653834	24092.0859633817	163907
superscaffold57	8700000	8900000	0.774639384865778	0.512233091112062	0.130891016599026	0.0914226022180722	0.913147398512243	23990.244885184	191698
superscaffold57	8750000	8950000	0.765858619265847	0.52672357910976	0.131561351240982	0.0929842098098825	0.910491083987477	24069.2599346613	220390
superscaffold57	8800000	9000000	0.767249725968791	0.515353441264552	0.129768401972484	0.0912328927517957	0.91048767197316	24274.5946544775	222055
superscaffold57	8850000	9050000	0.760540921692805	0.517246752829043	0.12884161298506	0.0912933869696393	0.907661158073079	24108.1109918187	220746
superscaffold57	8900000	9100000	0.758950306016969	0.518308653934723	0.128638406664824	0.0914239512010398	0.90678431432753	23931.0246246431	195414
superscaffold57	8950000	9150000	0.763839544196836	0.520419138030469	0.13010012247199	0.0922529662197627	0.908826601693872	24017.0715586343	154321
superscaffold57	9000000	9200000	0.74131533537127	0.536756865171499	0.130896313335825	0.0943107261221414	0.900926138069188	23529.4354221163	163237
superscaffold57	9050000	9250000	0.743341678121518	0.533513201079302	0.130930416730305	0.0938311243855392	0.900166137763674	24016.0585243889	176781
superscaffold57	9100000	9300000	0.767300139266007	0.513931621266532	0.13067174520452	0.091295524218271	0.907691425067881	24099.3133879303	228340
superscaffold57	9150000	9350000	0.781181457580174	0.532277501831738	0.134356675174518	0.093900031401219	0.912608958204172	24035.3509126482	248398
superscaffold57	9200000	9400000	0.80229411451834	0.519553431254219	0.132708904936276	0.0925480432870323	0.919279504122087	23983.3166131375	244415
superscaffold57	9250000	9450000	0.817138188445256	0.522692254484981	0.134929774782067	0.0936091774713388	0.924360721521533	24017.8145471849	203847
superscaffold57	9300000	9500000	0.814804659625069	0.523131363673056	0.132555084666828	0.0937639015666623	0.922645566711996	23856.2525474563	161043
superscaffold57	9350000	9550000	0.831331759327369	0.502755923087266	0.133789503199424	0.0912473404044958	0.927806278622784	23764.6289696193	126429
superscaffold57	9400000	9600000	0.816517055077393	0.521443186471854	0.134682735822864	0.0934658499340598	0.923613955021864	23333.2025664607	115256
superscaffold57	9450000	9650000	0.781171648861956	0.529534175673143	0.131455176381167	0.0939137564815393	0.912831365444285	23409.8434070511	192084
superscaffold57	9500000	9700000	0.78209160157572	0.52014081100838	0.131415759905782	0.0924981048043211	0.913838685004941	23904.1105542094	295484
superscaffold57	9550000	9750000	0.781813369147401	0.528713100128865	0.132924107860738	0.0935227110019495	0.913670932781162	24264.6431112531	363172
superscaffold57	9600000	9800000	0.790893030584156	0.533808298024425	0.135321808282512	0.094271196751479	0.916344562225298	24265.8249448694	328765
superscaffold57	9650000	9850000	0.802886936876123	0.533292703754019	0.136458678794731	0.0942426147342486	0.919263203192899	23472.9746947592	237026
superscaffold57	9700000	9900000	0.807470496068113	0.576147497621518	0.146009765484324	0.100397219997527	0.919312255768828	23088.423418242	186043
superscaffold57	9750000	9950000	0.797084620443442	0.608999328573218	0.157242414505825	0.105040022547914	0.91559839659276	24028.6643179256	159660
superscaffold57	9800000	10000000	0.795403681004582	0.638091732860874	0.167051455380465	0.108805185629255	0.915948379223226	23578.4053761829	186824
superscaffold57	9850000	10050000	0.769248940418586	0.64663738996094	0.163008335762452	0.109511067063099	0.908347519384364	23565.2752288229	205836
superscaffold57	9900000	10100000	0.769188216938186	0.629397280075198	0.158507358060585	0.107111698900991	0.908860385937491	24464.3861943459	182983
superscaffold57	9950000	10150000	0.761664568201149	0.600527430991121	0.145912145317921	0.102946255377216	0.907005403222352	23879.6329663874	163421
superscaffold57	10000000	10200000	0.74709915260318	0.575841373199013	0.138745952442454	0.0995470983296022	0.902007490959187	23105.0154196085	139368
superscaffold57	10050000	10250000	0.784056885216279	0.598284706160347	0.146281961664628	0.10344406760814	0.91406906760814	24052.8484654731	143888
superscaffold57	10100000	10300000	0.787847173913043	0.575079542043699	0.14107898311631	0.100353840211874	0.916033657029353	24326.4517656147	181240
superscaffold57	10150000	10350000	0.795274429633365	0.553950510844846	0.137885807387006	0.0978512512910531	0.919461564198674	23977.5694792631	206227
superscaffold57	10200000	10400000	0.816974922718931	0.513026025842335	0.135952644961123	0.0923554739968596	0.926315215951872	23659.8122174086	264295
superscaffold57	10250000	10450000	0.815030173588137	0.5348632266895	0.13911490062144	0.0949088273070486	0.925288827047575	24156.7427736478	308316
superscaffold57	10300000	10500000	0.81822809367769	0.590801272807384	0.151125939651072	0.102306255781177	0.926030282427846	24290.8234118358	342707
superscaffold57	10350000	10550000	0.815106002522768	0.608055964126114	0.153687852162086	0.104501136479289	0.92430970833963	24064.9606719569	324247
superscaffold57	10400000	10600000	0.815236882490987	0.639567896564233	0.1602559480008	0.108746400254666	0.923983113585383	23689.0468281524	270158
superscaffold57	10450000	10650000	0.818709484626443	0.534801007155349	0.143410934127371	0.094808951763853	0.923730857290306	23620.8475996609	244153
superscaffold57	10500000	10700000	0.821806716269113	0.47401888216096	0.129262244773029	0.0868639920524149	0.925328939773956	23482.731933411	285873
superscaffold57	10550000	10750000	0.810611829705642	0.469605197954763	0.126364635159607	0.086318929091361	0.9219697475411	23617.6421048894	281630
superscaffold57	10600000	10800000	0.779016540020976	0.493961133100536	0.126853903245639	0.0893831798984959	0.913845099796269	23499.4266827937	248857
superscaffold57	10650000	10850000	0.733676988326928	0.544875134610247	0.133351883002117	0.0957118929694404	0.901902731252184	22903.6197979819	194636
superscaffold57	10700000	10900000	0.722734824643856	0.581954546564289	0.140957331022107	0.100499639888182	0.899445671944238	23959.7604890196	163838
superscaffold57	10750000	10950000	0.731609407060492	0.578204945646193	0.141467877450201	0.0998060626811284	0.902264395504959	24137.6660083885	163558
superscaffold57	10800000	11000000	0.744861533930469	0.567964514953697	0.142081725216335	0.0982950660391681	0.905996477911037	23663.5319083042	164675
superscaffold57	10850000	11050000	0.749714580713934	0.610621159733231	0.15333953766468	0.104218348548625	0.906232916962773	23756.1968990871	146344
superscaffold57	10900000	11100000	0.730853986538959	0.606212089731188	0.149658995599275	0.103169475591645	0.900650775917272	24083.5915977492	146794
superscaffold57	10950000	11150000	0.726475156574684	0.619947917665693	0.152306696746443	0.105016275048317	0.899462196840897	24032.6968263656	137634
superscaffold57	11000000	11200000	0.703256117563162	0.615636471067645	0.147235544575749	0.104710676446618	0.894695168885267	23397.3665274382	176688
superscaffold57	11050000	11250000	0.692647662137978	0.627816947042069	0.147918563758728	0.106543845940564	0.892384694880649	24020.5720817685	198365
superscaffold57	11100000	11300000	0.701909002378293	0.66243266954344	0.155613758513207	0.111728541313827	0.894508981658319	24300.1525125221	222008
superscaffold57	11150000	11350000	0.701105234905343	0.709623600761734	0.164040671222135	0.118216422090288	0.893531040663157	23837.650874874	223175
superscaffold57	11200000	11400000	0.710080278958629	0.757470826595538	0.174505872579256	0.125098274568642	0.895509877469367	24210.6344752855	179955
superscaffold57	11250000	11450000	0.688609096846981	0.825214342642625	0.187203247365886	0.133665129413007	0.887509781023824	23936.8899906973	151569
superscaffold57	11300000	11500000	0.655887955972114	0.833762754924933	0.187652229598773	0.132738508490266	0.8729374584165	23791.1486519714	138276
superscaffold57	11350000	11550000	0.659359409594096	0.788863702264242	0.179284513490105	0.126241111523541	0.872373778175652	23987.2231344207	137397
superscaffold57	11400000	11600000	0.668422005672584	0.737748765069733	0.170145527123975	0.119600447380292	0.877220371869419	23996.0012667536	161831
superscaffold57	11450000	11650000	0.700313000069203	0.652729372833479	0.156527653457311	0.109004233955949	0.888198020798601	24306.1666341623	158953
superscaffold57	11500000	11700000	0.723379353512706	0.595069188521991	0.146831223105494	0.101819880418535	0.89636312678353	23821.6524437197	176616
superscaffold57	11550000	11750000	0.7320252562702	0.594461227493222	0.147375108253287	0.101930729216784	0.899567213263221	24014.7046510706	176669
superscaffold57	11600000	11800000	0.768510394880934	0.60130066028215	0.151811394966825	0.103539058641644	0.911635298791093	24275.4781194305	186284
superscaffold57	11650000	11850000	0.788903314271271	0.608102550735627	0.15309171326867	0.104922224679578	0.919207134055796	24133.3692300401	189906
superscaffold57	11700000	11900000	0.769122809580175	0.617160558087995	0.154087917495656	0.105951696174478	0.916288462991412	24037.7308081698	198535
superscaffold57	11750000	11950000	0.775116804706947	0.612914517613336	0.154291403786679	0.105289281134495	0.91735204043147	24237.8086545473	198855
superscaffold57	11800000	12000000	0.752347701413661	0.61026967261197	0.151332090368609	0.10433991280222	0.91100594530321	23997.4279667063	189225
superscaffold57	11850000	12050000	0.75269349299501	0.608168260218909	0.15304425376298	0.104123061050417	0.910162930501714	23670.9035645516	195789
superscaffold57	11900000	12100000	0.787625159670037	0.627393337136562	0.167809851018347	0.106786533947096	0.918058254973705	23985.3622837733	152502
superscaffold57	11950000	12150000	0.790974084433699	0.660923186163288	0.180410847684582	0.111466617072717	0.918642216849544	23778.8633215548	134425
superscaffold57	12000000	12200000	0.823715739807604	0.741092797755383	0.213557890517636	0.122830393953275	0.927194686211635	23056.4518552451	87320
superscaffold57	12050000	12250000	0.800243284412747	0.759706808343983	0.208013100342169	0.125329492517624	0.919333491363318	22986.2895658985	97028
superscaffold57	12100000	12300000	0.748889363192513	0.720617056717965	0.174719336784371	0.119994186005786	0.90194292478933	23635.3175701707	142759
superscaffold57	12150000	12350000	0.736652094103337	0.691650265114865	0.164731510795345	0.1161054930473	0.898448400740884	24100.9205484754	180865
superscaffold57	12200000	12400000	0.731769084833084	0.686666175176166	0.161344551417532	0.115674253688665	0.896892669415035	23982.8483805678	201089
superscaffold57	12250000	12450000	0.738247592456324	0.67749182016711	0.162867459290733	0.114533327003418	0.899431257121155	24112.7063769939	168512
superscaffold57	12300000	12500000	0.743806304741129	0.702030585146336	0.166713930780435	0.117666272606739	0.900997472355934	24043.1541405684	153107
superscaffold57	12350000	12550000	0.736206660885067	0.706911263681113	0.166832242859322	0.117962788979628	0.898109095581091	24239.5564950656	124533
superscaffold57	12400000	12600000	0.714436687286852	0.734022062469852	0.170839156631604	0.121448941769838	0.892660342390982	23920.7492404945	118169
superscaffold57	12450000	12650000	0.714043371221054	0.706737957678945	0.166378654750114	0.118201512364602	0.89468565768995	23257.5597949976	127218
superscaffold57	12500000	12700000	0.735790550335122	0.634128688013538	0.156161023959563	0.108522679195707	0.902167327261796	23745.9933921931	179636
superscaffold57	12550000	12750000	0.739505823368941	0.613186671784396	0.150517793651413	0.105295115170598	0.902281726669876	24169.1291055684	230571
superscaffold57	12600000	12800000	0.755968296312085	0.603457474001779	0.152048343369173	0.103711074401846	0.906825573149587	24205.359646498	243959
superscaffold57	12650000	12850000	0.759386671560165	0.649306686875003	0.170286196709575	0.108947036941382	0.908477850123017	23973.4418919715	220701
superscaffold57	12700000	12900000	0.767565350187744	0.72246585498959	0.191305312579709	0.117274070031617	0.911841073430576	23889.8699438252	168581
superscaffold57	12750000	12950000	0.801924639469666	0.798076320889796	0.220885763106059	0.127234101462689	0.924652285006843	24107.0497187745	126411
superscaffold57	12800000	13000000	0.766209825071748	0.807141038831729	0.20819230003319	0.128245446203706	0.911768220065989	23775.4535249214	102442
superscaffold57	12850000	13050000	0.745878421817208	0.775914892696346	0.186750065422775	0.125862601868928	0.903049525556094	23609.9342681407	97061
superscaffold57	12900000	13100000	0.735096244616522	0.746710635359116	0.176703302953843	0.123306216557185	0.898743202679775	24244.3346239179	91948
superscaffold57	12950000	13150000	0.713777875472123	0.760605191561665	0.172639246855072	0.125310193762347	0.893898891470567	23781.3995312036	97697
superscaffold57	13000000	13200000	0.719267741217016	0.767784715205083	0.17378506922058	0.126107118993752	0.895231340921612	23418.1918482657	85307
superscaffold57	13050000	13250000	0.689453271175727	0.765731981668774	0.170823348082596	0.125298883270122	0.885564475347661	23622.4949747156	94920
superscaffold57	13100000	13300000	0.677007601312324	0.753106342898511	0.166818610507832	0.123592640512607	0.881026754771036	23539.3455323999	129846
superscaffold57	13150000	13350000	0.694044351432386	0.70899896209485	0.160506724224717	0.117799170551288	0.886467128444182	23640.4949718775	182772
superscaffold57	13200000	13400000	0.718308478811222	0.683868651263218	0.158408088460614	0.114700471909371	0.893258908998336	24071.706482743	212117
superscaffold57	13250000	13450000	0.745946421300833	0.631609946175219	0.151477308581988	0.10780660662273	0.900827147734035	24092.8256220274	223503
superscaffold57	13300000	13500000	0.764484921267781	0.608091479689104	0.14940335963851	0.1048078897199	0.907254546121132	23579.4471284279	218208
superscaffold57	13350000	13550000	0.774213264592534	0.602195132148042	0.149089943902643	0.104097349437886	0.910552384137674	23623.785503622	263114
superscaffold57	13400000	13600000	0.751924164315817	0.660747441369094	0.15602306652938	0.11129464542034	0.903147638496017	24293.3198355617	261253
superscaffold57	13450000	13650000	0.729583487372767	0.682294012467192	0.158024322626592	0.113992181998592	0.896249199795147	24023.3609404007	249936
superscaffold57	13500000	13700000	0.707041806534052	0.721589987826357	0.163155558433485	0.119039922641249	0.888977673021136	23117.0986367247	231648
superscaffold57	13550000	13750000	0.704793762780699	0.702528778915958	0.162236739295197	0.116860226227305	0.890572718302675	24038.4556864278	209789
superscaffold57	13600000	13800000	0.733371763620762	0.630351954148522	0.152222661882058	0.107611336218171	0.900705117909701	24247.6908742159	217921
superscaffold57	13650000	13850000	0.758652656723489	0.590154681222794	0.145730717902654	0.102278869596976	0.908563947921705	23809.6138299657	202618
superscaffold57	13700000	13900000	0.777011480581298	0.541552721537106	0.138284133301151	0.0957235634538851	0.912768350799594	23503.1439100099	178153
superscaffold57	13750000	13950000	0.749975065393272	0.564388692742868	0.141048309507878	0.0982666220573028	0.900943001399112	24045.4176409757	164390
superscaffold57	13800000	14000000	0.725929245414158	0.59919766356959	0.146384677531457	0.102668268027824	0.892454419589985	24067.185891341	179847
superscaffold57	13850000	14050000	0.718779023112465	0.630596304188517	0.150507865618195	0.107019547105875	0.892008814648116	23751.9219051282	192407
superscaffold57	13900000	14100000	0.743820176178294	0.647664134996975	0.155643105559287	0.110126678767609	0.901571312190032	23693.8162800558	209901
superscaffold57	13950000	14150000	0.762791241051394	0.61142390785035	0.146763003144414	0.105214155969044	0.909083273548761	23827.0467273671	262052
superscaffold57	14000000	14200000	0.756723839535513	0.608965328961223	0.144634839881472	0.104618054510995	0.906803006828916	24394.7120047532	265928
superscaffold57	14050000	14250000	0.742543173034366	0.592561272796339	0.139789763820689	0.10186385449375	0.90093021959065	23942.3253538159	286943
superscaffold57	14100000	14300000	0.734706438368065	0.588563074854292	0.139038801696753	0.100797005375065	0.897315527251162	23935.1740040266	264741
superscaffold57	14150000	14350000	0.728714452775769	0.609961712498933	0.143113663870756	0.103872193793887	0.895273982757304	24349.1200159937	222587
superscaffold57	14200000	14400000	0.750121969692649	0.614865330192715	0.147837042381243	0.105055635718645	0.902053017902667	23700.3819387807	175337
superscaffold57	14250000	14450000	0.711529445464329	0.712761338387035	0.162508497657783	0.117767930619738	0.889186079635374	23451.6176647465	126376
superscaffold57	14300000	14500000	0.6750885174496	0.765601386596236	0.169305453732202	0.125538184645204	0.879361867538525	23932.3995782703	93899
superscaffold57	14350000	14550000	0.702184484548029	0.773607820198906	0.177820123333636	0.127065384964179	0.889516943260482	24072.421510837	99243
superscaffold57	14400000	14600000	0.737408101521949	0.762173922758863	0.180473643881411	0.126322072666491	0.901664643265593	23923.1377144365	113670
superscaffold57	14450000	14650000	0.772389201493723	0.682807540918481	0.171870403623073	0.115756395995551	0.914579612267599	24222.6622278722	125860
superscaffold57	14500000	14700000	0.773515551933806	0.655629761800288	0.163927228734407	0.111822227794145	0.913803861342694	24006.6694853633	159530
superscaffold57	14550000	14750000	0.768865755399918	0.623318435053852	0.156575444058619	0.107125183920899	0.910955917838856	24368.7511329527	169910
superscaffold57	14600000	14800000	0.770052545246497	0.672730596876329	0.165839721661405	0.11437385797902	0.911699926311564	24185.9906002312	166919
superscaffold57	14650000	14850000	0.788937620307571	0.667453964806064	0.169419254988504	0.113957989115992	0.917650463899063	23725.6565818207	173098
superscaffold57	14700000	14900000	0.771651662817328	0.621844207068551	0.156955319850943	0.107029442589861	0.912220227466812	23431.3304042776	206096
superscaffold57	14750000	14950000	0.780616336711528	0.549866239520425	0.139613682726693	0.0967601382932946	0.914249847907053	23763.7888920214	336965
superscaffold57	14800000	15000000	0.778662580329354	0.539984001141299	0.134955096971109	0.0950277864305889	0.912892066142961	24292.4074226286	382021
superscaffold57	14850000	15050000	0.781584075024578	0.562599976762299	0.13791966394709	0.0979552610411001	0.912508624762197	24035.1706030311	391605
superscaffold57	14900000	15100000	0.808344247154239	0.577594054075156	0.143573432513411	0.100433883020427	0.919806725723599	23709.918204088	307387
superscaffold57	14950000	15150000	0.83226707055471	0.608808124427022	0.153417361164426	0.105197149450619	0.926083926821448	23952.7209108029	221431
superscaffold57	15000000	15200000	0.852959071728157	0.583451605360731	0.148951365569972	0.102510421511194	0.933754944084379	23706.381740915	234371
superscaffold57	15050000	15250000	0.83956626328133	0.585204662791883	0.146153922300398	0.102754114408076	0.93150011216478	24276.8853227287	245175
superscaffold57	15100000	15300000	0.819054212509025	0.582590429125625	0.142560744600858	0.101860155399516	0.926505867697177	24124.5289531669	267311
superscaffold57	15150000	15350000	0.798899877615754	0.578177568141201	0.13932863489594	0.100822824494285	0.920432636693144	23743.4371431158	298241
superscaffold57	15200000	15400000	0.790215825366533	0.565590766048919	0.135240816849519	0.0989425938152908	0.917533080687029	24088.0580332782	331689
superscaffold57	15250000	15450000	0.80030820438078	0.544333606491126	0.132647017122118	0.0963295518839023	0.920592925360915	24042.7818553002	383539
superscaffold57	15300000	15500000	0.802194303158974	0.561495363978156	0.135060793541631	0.0986996278626183	0.920647274626844	24107.6924007773	417319
superscaffold57	15350000	15550000	0.806358494436625	0.564688095174868	0.136717704543644	0.0991052349718069	0.92265840348408	23944.4930911473	451884
superscaffold57	15400000	15600000	0.804610960742786	0.589509579621456	0.141901646223032	0.102622478868175	0.922253761705348	23916.6369340194	478307
superscaffold57	15450000	15650000	0.799511044638364	0.599442531839054	0.144838960895231	0.104102774523745	0.921637735360509	24140.8736983	478893
superscaffold57	15500000	15700000	0.793166532780539	0.608870216573086	0.148264434125438	0.105526703913283	0.920743585507656	23818.923089784	502417
superscaffold57	15550000	15750000	0.791691795972424	0.62682883652213	0.153075139854261	0.108162368860063	0.921199525411817	23971.6394641234	529301
superscaffold57	15600000	15800000	0.7835478092786	0.622037164655421	0.1523409070613	0.107465172874371	0.919115283729687	24219.1686044601	517341
superscaffold57	15650000	15850000	0.769805956539669	0.642205125866512	0.155813677196091	0.109940912453115	0.914517164408699	24069.9607355832	458303
superscaffold57	15700000	15900000	0.76116005085131	0.624981650871516	0.15152278598951	0.107310577465461	0.910669486126741	23908.8991729646	356333
superscaffold57	15750000	15950000	0.748464639174881	0.626257968320289	0.149156150224797	0.10682936271699	0.90510841736577	23918.8787412848	273803
superscaffold57	15800000	16000000	0.76136083518638	0.644502588378605	0.150746557658278	0.109004508579275	0.906843814308522	24019.8802721726	277471
superscaffold57	15850000	16050000	0.781483727021961	0.652572022922799	0.151842688368247	0.109968923070344	0.912077343065069	24204.6906170481	280594
superscaffold57	15900000	16100000	0.810286643909391	0.666854206837125	0.157637487199032	0.112481912936849	0.920774156130379	24117.6672278655	301735
superscaffold57	15950000	16150000	0.827433179607967	0.655026377425463	0.159805407768079	0.111186753227903	0.927770322427409	24098.1947726778	303138
superscaffold57	16000000	16200000	0.831286775842484	0.608980870809425	0.15255670346314	0.105466934144992	0.930935797920368	24259.5424737133	274664
superscaffold57	16050000	16250000	0.823511374450357	0.581802694604293	0.14851858569376	0.101832323699088	0.928670459714511	23909.5145235706	276998
superscaffold57	16100000	16300000	0.820604887676039	0.572290990092701	0.144156306297864	0.100241066374783	0.925803885700577	24147.6273948263	266773
superscaffold57	16150000	16350000	0.822102176765018	0.590672313721558	0.146476514752701	0.102846966316546	0.925260209069715	24241.9496252287	239346
superscaffold57	16200000	16400000	0.830839392510101	0.59356112423615	0.147045878134705	0.103450303870171	0.928023466457408	23614.1930368651	239576
superscaffold57	16250000	16450000	0.822340244306338	0.617204594381344	0.150574161292836	0.106852461571431	0.926113990142025	23897.577358803	205316
superscaffold57	16300000	16500000	0.798845676485891	0.642560498476327	0.154443500730867	0.110098605158189	0.920255977008646	24291.2331392612	201815
superscaffold57	16350000	16550000	0.803876265222227	0.627099430117462	0.153821389960108	0.108132113157647	0.921859034298076	24084.2751813388	180739
superscaffold57	16400000	16600000	0.785384009490757	0.64133301579432	0.156672164459239	0.109703803385509	0.916873574615766	23930.4655924641	141190
superscaffold57	16450000	16650000	0.803573125233281	0.616465324321254	0.154425655214943	0.106376965644829	0.924225020690998	23617.1632722611	123242
superscaffold57	16500000	16700000	0.809876264443302	0.627849277596939	0.156741086555118	0.108145165895723	0.926448613252622	24268.7009974683	105066
superscaffold57	16550000	16750000	0.796266811050235	0.649027427244912	0.156199742066316	0.110657908780418	0.923218034011669	23939.965561406	112432
superscaffold57	16600000	16800000	0.823179841809729	0.57618880257076	0.142615150844285	0.100990265730137	0.928884684793474	23212.769268957	149061
superscaffold57	16650000	16850000	0.827336849851746	0.551996572505111	0.137614562036373	0.0978123762323246	0.928959923357703	24089.7213742092	186842
superscaffold57	16700000	16900000	0.82835728740141	0.52998334208655	0.133104642148365	0.0945625793018187	0.928049767846104	24375.9903745602	215159
superscaffold57	16750000	16950000	0.832268547371809	0.53100236504075	0.13339625436612	0.0948023058792348	0.929238188995012	24074.5590763231	211286
superscaffold57	16800000	17000000	0.820694208380439	0.569644376157602	0.139149645202415	0.0997355855964208	0.927181463930917	23920.8815697688	166292
superscaffold57	16850000	17050000	0.821098902696305	0.59561494867243	0.143781883554595	0.103659694350108	0.928851111454152	24043.6075627766	155472
superscaffold57	16900000	17100000	0.807807734668068	0.577162015549378	0.14034499714519	0.100976771983373	0.925310854148546	23683.8741002012	187403
superscaffold57	16950000	17150000	0.798372397307359	0.557591991714951	0.136711718254783	0.0980610486657322	0.921560812077601	23976.0024774795	224018
superscaffold57	17000000	17200000	0.792286749154674	0.559531926288435	0.137102470243199	0.0982526700875446	0.919595562532153	24395.6414541809	227427
superscaffold57	17050000	17250000	0.794478255413921	0.571446459478356	0.14084604090364	0.0997687189483773	0.920851040185951	23737.6781049308	215971
superscaffold57	17100000	17300000	0.812728058920055	0.590842048591484	0.145564084340854	0.102817252336551	0.926547721622497	23249.1262149243	182213
superscaffold57	17150000	17350000	0.82485716343321	0.624203972895707	0.152940961416756	0.107313630709469	0.931048436374746	23932.6190122864	183292
superscaffold57	17200000	17400000	0.842752902759804	0.6259081730721	0.154404239524082	0.108071046638778	0.936079092304451	23840.0419839287	199362
superscaffold57	17250000	17450000	0.851818488368626	0.62336897803223	0.155985366321197	0.108246582578284	0.938331437723905	23803.7592022253	234753
superscaffold57	17300000	17500000	0.845019651627411	0.647258821202677	0.157567587651671	0.111955164242733	0.935868239568416	24000.7348639948	273041
superscaffold57	17350000	17550000	0.842741116019169	0.63135568939536	0.154300492494551	0.110076703681906	0.935040162720458	24237.7632145698	309242
superscaffold57	17400000	17600000	0.821228063536762	0.634979607447597	0.152409619192353	0.109915282060308	0.928878392694559	24218.3370812757	295451
superscaffold57	17450000	17650000	0.799180702170977	0.643609892210254	0.153590284909046	0.110797075779812	0.923117221835112	23527.4449587176	256889
superscaffold57	17500000	17700000	0.781760332033516	0.612894183107757	0.150091941301398	0.105847664112433	0.918291051439468	23529.3767536182	198233
superscaffold57	17550000	17750000	0.775342938510403	0.61862634738232	0.154386163948467	0.106488205274615	0.917013739695229	23183.3092323614	140105
superscaffold57	17600000	17800000	0.778233060349229	0.605148344736036	0.153752927601348	0.104726437251098	0.918401817624834	22029.9125395691	97930
superscaffold57	17650000	17714005	0.819843031761538	0.60142781100336	0.160920362648622	0.104589101479664	0.930746741642641	19539.3349853463	41969
superscaffold66	0	200000	0.826158320257456	0.577800172293909	0.142569142160935	0.102142290155249	0.931033578852153	23255.8886058346	162513
superscaffold66	50000	250000	0.822574720900236	0.626218572551113	0.151668480629809	0.108145191181485	0.92979110142478	23061.3990718914	134898
superscaffold66	100000	300000	0.783336512003455	0.578969037416619	0.138460350556856	0.100379712663142	0.915934630128649	23714.4326054198	203733
superscaffold66	150000	350000	0.777548499002579	0.56624317131319	0.137966031535729	0.0982946154220421	0.91411495233711	24242.5604422338	267189
superscaffold66	200000	400000	0.769596612374927	0.560091190251844	0.13905823798627	0.0973506656667244	0.913478389067297	24340.8957496042	312018
superscaffold66	250000	450000	0.749201299273606	0.594380610228755	0.145600910972487	0.101738830473149	0.90912478733741	24156.7769670612	276847
superscaffold66	300000	500000	0.746302822289348	0.660029974284976	0.159410788332042	0.11101527554752	0.911758166485127	23663.8338255496	267159
superscaffold66	350000	550000	0.736971936777998	0.674342056510361	0.158385686320543	0.113006670211223	0.907904752698121	23937.2561506114	289646
superscaffold66	400000	600000	0.741921928553751	0.648774502748681	0.152657351644899	0.109673411618149	0.908070111532226	24107.8217569871	359627
superscaffold66	450000	650000	0.741129047219152	0.630624889411873	0.149700188121061	0.107501435795073	0.906973599238327	24129.9237918263	391769
superscaffold66	500000	700000	0.731451136923451	0.62635910992931	0.147511212540286	0.106752393444958	0.902706922442293	23764.1904695485	336962
superscaffold66	550000	750000	0.718731832288118	0.653424852573036	0.151655848688965	0.110287176112315	0.897870406214514	23454.8257458449	309984
superscaffold66	600000	800000	0.708112230169547	0.664161267846302	0.151887383855806	0.111159894017795	0.891791042975865	23858.2258112504	248721
superscaffold66	650000	850000	0.728979186774076	0.682217569889593	0.158494734888349	0.113921892041867	0.898237729855916	24019.5042306883	261305
superscaffold66	700000	900000	0.742529237928754	0.688251490204416	0.160200670099846	0.11523299946455	0.903330144256512	23889.1716786355	253992
superscaffold66	750000	950000	0.753289856929931	0.708327345055197	0.165012926261998	0.118496167327284	0.908765805680217	24127.7155223245	244216
superscaffold66	800000	1000000	0.762880171259203	0.707875808944153	0.1647110906382	0.118693920734172	0.912599874785034	24000.4920155647	252366
superscaffold66	850000	1050000	0.769510396646482	0.687399649098269	0.160319283963009	0.115889307575857	0.914670736523399	24074.0937068058	243088
superscaffold66	900000	1100000	0.78978604728687	0.665859993415231	0.160578171492067	0.113156203057802	0.920549169701833	23869.5538243101	242985
superscaffold66	950000	1150000	0.794040512556468	0.645390979712716	0.156004867745548	0.110311299694075	0.919605491622757	23825.0629740151	266078
superscaffold66	1000000	1200000	0.79188615539242	0.612931252991289	0.151397556162608	0.105625722511431	0.919379247630899	24382.9134274838	271622
superscaffold66	1050000	1250000	0.784708741988228	0.621181992478744	0.152125448005232	0.106680837148463	0.917551667756704	23967.8758796599	305800
superscaffold66	1100000	1300000	0.793618213438254	0.621629427870282	0.155302500997154	0.106869342419264	0.92034596169577	23934.0899432805	295842
superscaffold66	1150000	1350000	0.813455265306122	0.61150037730214	0.156033883524141	0.105895337647254	0.926340301974448	24270.3240384934	301350
superscaffold66	1200000	1400000	0.818364335600877	0.635693910234866	0.160915530094242	0.109520757431133	0.926897913501741	23934.9961819233	297532
superscaffold66	1250000	1450000	0.828943701691196	0.654723874631408	0.165188692596814	0.112457148641721	0.929995689556645	23933.1752195224	306233
superscaffold66	1300000	1500000	0.809105566914411	0.650209191620598	0.158744524702129	0.111222230199434	0.922734137228155	24260.3388376093	320357
