Scaffold	Start	End	midpont	pi	theta	Td	win_length	pi_resamp_mean	pi_resampl_CI_low	pi_resamp_CI_up
superscaffold57	12200000	12400000	12300000.0	300.685300000002	267.4942616178462	0.5196824508777068	195431	301.031	292.5302425	307.0411375
superscaffold57	12400000	12600000	12500000.0	235.4009000000023	209.14725197096087	0.5253987886961919	188584	234.749197	227.4501225	241.92073
superscaffold57	12600000	12800000	12700000.0	309.31210000000254	290.88943939896444	0.26529978549259503	192441	309.717305	301.914905	316.47582
superscaffold57	12800000	13000000	12900000.0	227.1881000000012	199.28181555723629	0.5860334340292371	193256	226.785125	216.09871	235.402235
superscaffold57	13000000	13200000	13100000.0	216.76350000000085	182.6515084598149	0.7813566238515514	179665	216.940412	210.26527	223.3544825
superscaffold57	13200000	13400000	13300000.0	323.047000000001	276.79595880792937	0.6998858551238247	192800	323.355417	314.9010825	332.2077475
superscaffold57	13400000	13600000	13500000.0	333.0498000000006	299.6273973654062	0.4672998080392473	191743	333.173069	324.4797975	341.6060925
superscaffold57	13600000	13800000	13700000.0	296.3972000000025	273.6953930779016	0.34741405569438405	193762	296.550754	288.11077	304.812805
superscaffold57	13800000	14000000	13900000.0	274.94940000000224	259.6019124868665	0.24758854058434723	185977	275.151095	266.1089475	283.1359825
superscaffold57	14000000	14200000	14100000.0	342.8563999999997	310.33844261459285	0.43899352489604926	189864	341.89103	332.4852	350.79365
superscaffold57	14200000	14400000	14300000.0	278.6787000000013	247.48151917857635	0.5278651941201927	194468	278.683237	270.56995	289.217175
superscaffold57	14400000	14600000	14500000.0	235.58940000000112	207.45603430003666	0.5675926059967007	189257	235.834298	228.6052875	243.623295
superscaffold57	14600000	14800000	14700000.0	264.07290000000216	246.91777995493493	0.29093057777743797	188723	264.177102	256.265335	271.5865775
superscaffold57	14800000	15000000	14900000.0	374.2699000000018	362.202451189602	0.1396235359967747	193281	374.182613	364.37986	386.6404675
superscaffold57	15000000	15200000	15100000.0	291.5064000000006	295.9630924117371	-0.06308170921238083	193119	290.417069	281.529995	299.6921375
superscaffold57	15200000	15400000	15300000.0	367.9814000000014	346.135883315822	0.2644696061707778	189506	368.907891	359.6227225	378.8394925
superscaffold57	15400000	15600000	15500000.0	439.99110000000167	422.5225481192323	0.17330362623749798	193486	440.569224	429.074725	450.39171
superscaffold57	15600000	15800000	15700000.0	457.4676000000011	430.69676686203263	0.26055715567978055	193074	457.154931	447.63473	467.18898
superscaffold57	15800000	16000000	15900000.0	364.12030000000107	324.1500535938073	0.5166519671476534	192504	364.15331	353.7983375	374.178705
superscaffold57	16000000	16200000	16100000.0	320.12480000000113	311.7477906736964	0.11257966848431866	191721	320.63217	310.030815	330.577365
superscaffold57	16200000	16400000	16300000.0	305.50030000000106	300.4730062008683	0.07009237692348573	191900	304.652794	293.6937125	313.52926
superscaffold57	16400000	16600000	16500000.0	237.03150000000113	228.5962551865893	0.15448608459277993	190063	236.311934	226.9757525	245.43688
superscaffold57	16600000	16800000	16700000.0	237.47850000000088	236.48860431756896	0.017525854699154145	188553	237.40197	229.32881	245.7648225
superscaffold57	16800000	17000000	16900000.0	252.96990000000088	248.89086723767986	0.06862855102963883	189892	252.791818	243.689795	262.507305
superscaffold57	17000000	17200000	17100000.0	292.47800000000143	282.1514814325227	0.1533047023756912	196077	292.361437	282.7170825	302.513995
superscaffold57	17200000	17400000	17300000.0	281.08590000000123	276.79595880792937	0.06491679067667826	191155	280.776662	270.801365	291.55303
superscaffold57	17400000	17714005	17557002.5	492.08680000000174	475.7959047533449	0.14354770042431392	290289	492.475943	479.931045	503.7562925
superscaffold66	0	200000	100000.0	244.53880000000066	243.81721422490722	0.012392465948563592	191263	244.654905	236.5147925	252.87145
superscaffold66	200000	400000	300000.0	351.5786000000018	334.01549000753187	0.22032647313260956	192510	351.61676	338.87924	362.449335
superscaffold66	400000	600000	500000.0	400.1900000000012	357.1287981768294	0.5052953162364432	189392	400.217824	393.0059725	410.8210575
superscaffold66	600000	800000	700000.0	356.36250000000007	303.00983270725465	0.7376475260615019	192134	355.493637	346.3386825	364.3557125
superscaffold66	800000	1000000	900000.0	347.59450000000083	305.82852882546166	0.5721399104971956	193532	347.677042	338.5205525	355.2680275
superscaffold66	1000000	1200000	1100000.0	330.8663000000016	311.184051450055	0.26499041733013223	192898	331.538726	321.8404125	339.4611825
superscaffold66	1200000	1400000	1300000.0	339.4503000000003	333.4517507838904	0.07537784757874391	192967	339.02149	330.5588675	349.5492175
superscaffold66	1400000	1600000	1500000.0	369.01900000000154	335.98857729027674	0.4119326516583616	190482	369.393554	360.32656	379.4317475
superscaffold66	1600000	1800000	1700000.0	424.6513000000011	399.4092399499347	0.26489298417474644	194810	425.48197	416.2195025	433.5552425
superscaffold66	1800000	2000000	1900000.0	512.5977000000013	484.8157323316074	0.24025299816573903	193610	513.062863	501.3813425	523.969185
superscaffold66	2000000	2200000	2100000.0	432.2727000000022	418.29450394192173	0.14007581737543154	191396	431.633612	421.945075	442.032885
superscaffold66	2200000	2400000	2300000.0	373.53599999999994	338.24353418484236	0.4372143781517728	183661	374.044613	365.529405	384.132205
superscaffold66	2400000	2600000	2500000.0	387.11990000000225	377.42341022791993	0.1076738454857415	170494	388.200411	377.592125	399.1323825
superscaffold66	2600000	2800000	2700000.0	383.9879000000022	369.5310610969403	0.16395764760184423	180331	383.505221	374.46535	395.97898
superscaffold66	2800000	3000000	2900000.0	321.60580000000243	321.0494878637796	0.007260155102517349	191548	321.525944	313.495375	329.8869
superscaffold66	3000000	3200000	3100000.0	316.7703000000016	306.67413766092375	0.13792381195711992	194492	316.84441	308.41699	325.1220125
superscaffold66	3200000	3400000	3300000.0	235.33080000000072	234.23364742300333	0.019611319168721376	193303	235.379541	226.00357	242.6679325
superscaffold66	3400000	3600000	3500000.0	419.3429000000005	368.6854522614782	0.5758308383115539	193650	418.95543	410.46832	427.4949925
superscaffold66	3600000	3800000	3700000.0	509.11970000000343	485.9432107788902	0.19996129391886477	191309	509.493831	497.717765	521.083425
superscaffold66	3800000	4000000	3900000.0	477.4129999999993	423.93189617833576	0.5288189665595006	192818	477.416832	466.3059625	488.9897825
superscaffold66	4000000	4200000	4100000.0	387.5478000000013	368.1217130378368	0.22115684839707891	189532	386.748172	377.4528425	398.26247
superscaffold66	4200000	4400000	4300000.0	425.02470000000034	387.5707162534652	0.4050328483705304	189690	424.764014	413.2021975	434.426835
superscaffold66	4400000	4600000	4500000.0	292.7495000000018	256.2194771450181	0.5970700373693478	190508	292.817723	286.1987375	299.9014375
superscaffold66	4600000	4800000	4700000.0	425.2716000000017	391.23502120713437	0.36463459044253316	193913	425.475546	415.1550975	436.4038
superscaffold66	4800000	5000000	4900000.0	357.19530000000213	338.80727340848375	0.2274184303957986	193484	357.001153	347.2188525	365.5079875
superscaffold66	5000000	5200000	5100000.0	424.52300000000054	396.308674219907	0.2983970973492829	194464	424.883018	415.943875	436.0221925
superscaffold66	5200000	5400000	5300000.0	448.7293999999985	405.32850179816944	0.4488127478243382	194259	449.742382	440.623465	461.76403
superscaffold66	5400000	5600000	5500000.0	359.7642000000017	329.7874458302213	0.3808658479770683	191148	360.008666	350.9861825	368.7163025
superscaffold66	5600000	5800000	5700000.0	398.29990000000174	378.2690190633821	0.2219347890803588	193484	398.401416	388.668715	408.4472925
superscaffold66	5800000	6000000	5900000.0	458.4147000000021	434.64294142752243	0.22926992261604018	195764	458.576816	448.1399325	466.975695
superscaffold66	6000000	6200000	6100000.0	310.8185000000023	295.3993531880957	0.21866406478386025	190651	310.681119	302.5736475	319.8988875
superscaffold66	6200000	6400000	6300000.0	271.2870000000015	257.0650859804802	0.23168924645444075	190334	270.180423	262.342885	278.37863
superscaffold66	6400000	6600000	6500000.0	281.3194000000011	262.70247821689424	0.29679532818549176	188524	282.364365	275.0769075	289.1088025
superscaffold66	6600000	6810023	6705011.5	323.952200000001	304.4191807663581	0.26881342167186245	199086	324.712039	313.1674575	333.88614
